     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,06/19/2010-06/25/2010,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R122,90TH STREET/ELMHURST AVENUE   ,00042362,00001678,00000172,00000576,00000001,00022443,00030091,00000025,00000874,00000915,00000024,00000115,00000000,00000015,00001231,00000037,00000042,00000000,00000057,00000000,00000000,00000000,                                                                                                                                        
R123,FRANKLIN AVE/EASTERN PKWY     ,00023711,00001170,00000161,00000494,00000004,00011165,00021586,00000035,00000431,00001958,00000024,00000146,00000000,00000015,00003110,00000049,00000061,00000000,00000108,00000000,00000000,00000000,                                                                                                                                        
R124,KINGSTON AVE/EASTERN PKWY     ,00013413,00000733,00000081,00000302,00000000,00004455,00005938,00000036,00000207,00000762,00000010,00000047,00000000,00000005,00000955,00000021,00000022,00000000,00000017,00000000,00000000,00000000,                                                                                                                                        
R125,BROAD STREET & WALL STREET    ,00014464,00000441,00000022,00000103,00000005,00002720,00011444,00000006,00000312,00000594,00000093,00000415,00000000,00000060,00002255,00000095,00000050,00000000,00000031,00000000,00000000,00000000,                                                                                                                                        
R126,175TH STREET/FT WASHINGTON    ,00035136,00001535,00000134,00000397,00000015,00008595,00018585,00000018,00000422,00001487,00000014,00000271,00000000,00000032,00001769,00000109,00000072,00000000,00000099,00000000,00000000,00000000,                                                                                                                                        
R127,JAY ST-METROTECH              ,00059114,00002745,00000442,00001166,00000047,00020263,00040687,00000102,00001235,00003803,00000151,00000449,00000000,00000259,00011715,00000296,00000147,00000000,00000230,00000000,00000000,00000000,                                                                                                                                        
R128,SUTPHIN BLVD-HILLSIDE AVE     ,00012088,00000544,00000069,00000146,00000009,00004379,00008928,00000017,00000171,00000506,00000017,00000122,00000000,00000023,00000550,00000010,00000016,00000000,00000061,00000000,00000000,00000000,                                                                                                                                        
R129,BERGEN STREET-SMITH STREET    ,00024798,00000927,00000068,00000229,00000007,00006017,00025419,00000019,00000317,00001264,00000016,00000285,00000000,00000015,00002141,00000156,00000081,00000000,00000224,00000000,00000000,00000000,                                                                                                                                        
R130,KINGS HIGHWAY-MCDONALD AVE    ,00006915,00000494,00000020,00000240,00000003,00002317,00006124,00000009,00000074,00000228,00000005,00000103,00000000,00000001,00000424,00000040,00000014,00000000,00000005,00000000,00000000,00000000,                                                                                                                                        
R131,23RD STREET-PARK AVE SOUTH    ,00063994,00003305,00000230,00000880,00000289,00014608,00058358,00000054,00001051,00002627,00000890,00001060,00000000,00000786,00003866,00000694,00000224,00000000,00000336,00000000,00000000,00000000,                                                                                                                                        
R132,125TH STREET-LEXINGTON AVE    ,00058879,00002913,00000540,00001568,00000204,00032926,00039469,00000157,00001331,00005313,00000212,00000302,00000000,00001193,00006562,00000213,00000147,00000000,00000179,00000000,00000000,00000000,                                                                                                                                        
R133,MOSHOLU PARKWAY-JEROME AVE    ,00021121,00000925,00000156,00000332,00000006,00009329,00011101,00000020,00000312,00001452,00000022,00000068,00000000,00000015,00001839,00000055,00000028,00000000,00000064,00000000,00000000,00000000,                                                                                                                                        
R134,HUNTERS PT AVE-49TH AVE       ,00014313,00000449,00000033,00000135,00000643,00002764,00006388,00000008,00000059,00000280,00000076,00000170,00000000,00001906,00002265,00000131,00000015,00000000,00000041,00000000,00000000,00000000,                                                                                                                                        
R135,NEWKIRK AVE-NOSTRAND AVE      ,00016638,00000855,00000159,00000326,00000002,00008159,00009534,00000041,00000236,00001262,00000015,00000078,00000000,00000010,00002112,00000009,00000023,00000000,00000028,00000000,00000000,00000000,                                                                                                                                        
R136,SHEEPSHEAD BAY ROAD           ,00032606,00002189,00000180,00001030,00000008,00007141,00029466,00000025,00000302,00001243,00000059,00000649,00000000,00000034,00003257,00000155,00000040,00000000,00000054,00000000,00000000,00000000,                                                                                                                                        
R137,MYRTLE AVE-GATES AVENUE       ,00037901,00000995,00000158,00000473,00000003,00017337,00028245,00000020,00000404,00002124,00000031,00000166,00000000,00000003,00002044,00000025,00000052,00000000,00000079,00000000,00000000,00000000,                                                                                                                                        
R138,WEST 4TH ST-WASHINGTON SQ     ,00095548,00004527,00000318,00001220,00000118,00027161,00086575,00000090,00002888,00004444,00000511,00001008,00000000,00000517,00004639,00000612,00000309,00000000,00000930,00000000,00000000,00000000,                                                                                                                                        
R139,CANAL STREET-LISPENARD ST     ,00046137,00001420,00000115,00000394,00000177,00010366,00032112,00000030,00001606,00001632,00000115,00000517,00000000,00001245,00002894,00000338,00000126,00000000,00000260,00000000,00000000,00000000,                                                                                                                                        
R140,QUEENS PLAZA-JACKSON AVE      ,00015069,00000608,00000080,00000355,00000012,00006585,00011854,00000013,00000267,00000795,00000050,00000156,00000000,00000053,00001982,00000079,00000040,00000000,00000077,00000000,00000000,00000000,                                                                                                                                        
R141,71ST AVE-CONTINENTAL AVE      ,00053750,00005129,00000325,00001550,00000029,00013356,00052855,00000082,00000601,00002271,00000179,00000922,00000001,00000138,00004837,00000349,00000159,00000000,00000216,00000000,00000000,00000000,                                                                                                                                        
R142,ESSEX ST-DELANCEY ST          ,00047191,00001985,00000244,00000886,00000017,00015848,00040219,00000036,00001005,00002646,00000122,00000304,00000000,00000090,00003836,00000145,00000153,00000000,00000267,00000000,00000000,00000000,                                                                                                                                        
R143,28TH STREET-PARK AVE SOUTH    ,00055884,00002387,00000154,00000698,00000151,00014129,00042910,00000046,00001205,00001886,00000279,00000927,00000000,00000378,00004616,00000421,00000185,00000000,00000307,00000000,00000000,00000000,                                                                                                                                        
R144,96TH STREET-LEXINGTON AVE     ,00048956,00002715,00000134,00000892,00000066,00013327,00045419,00000034,00000711,00002380,00000264,00000514,00000000,00000363,00004588,00000431,00000253,00000000,00000226,00000000,00000000,00000000,                                                                                                                                        
R145,241TH ST-WHITE PLAINS RD      ,00012122,00000377,00000056,00000111,00000007,00005133,00003970,00000002,00000146,00000722,00000017,00000039,00000000,00000002,00000570,00000008,00000025,00000000,00000026,00000000,00000000,00000000,                                                                                                                                        
R146,HUNTS PT AVE-SOUTHERN BLVD    ,00019252,00000664,00000132,00000439,00000003,00013320,00011466,00000039,00000343,00002283,00000063,00000068,00000000,00000007,00002662,00000029,00000017,00000000,00000050,00000000,00000000,00000000,                                                                                                                                        
R147,61ST STREET-ROOSEVELT AVE     ,00038339,00002110,00000135,00000767,00000246,00014696,00038967,00000017,00000686,00001224,00000020,00000221,00000000,00000952,00001724,00000134,00000085,00000000,00000170,00000000,00000000,00000000,                                                                                                                                        
R148,PARKSIDE AVE-OCEAN AVE        ,00014164,00000619,00000147,00000446,00000000,00007143,00011634,00000045,00000243,00001263,00000006,00000064,00000000,00000008,00001621,00000012,00000017,00000000,00000034,00000000,00000000,00000000,                                                                                                                                        
R149,NEWKIRK AVE-EAST 16TH ST      ,00021095,00001236,00000155,00000592,00000004,00008160,00017434,00000027,00000224,00001230,00000030,00000151,00000000,00000022,00001895,00000060,00000040,00000000,00000036,00000000,00000000,00000000,                                                                                                                                        
R150,AVENUE U-EAST 16TH STREET     ,00008328,00000777,00000042,00000416,00000008,00002268,00008556,00000015,00000110,00000184,00000012,00000063,00000000,00000002,00000341,00000016,00000015,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R151,STILLWELL AVE-CONEY ISLAND    ,00076577,00003176,00000245,00001551,00000020,00021128,00034766,00000058,00001786,00003299,00000094,00000305,00000000,00000030,00003703,00000187,00000068,00000000,00000335,00000000,00000000,00000000,                                                                                                                                        
R152,ROCKAWAY PKWY-GLENWOOD RD     ,00022304,00000682,00000167,00000477,00000001,00013170,00015066,00000022,00000396,00002266,00000071,00000123,00000000,00000020,00003553,00000026,00000010,00000000,00000041,00000000,00000000,00000000,                                                                                                                                        
R153,UTICA AVE-STUYVESANT AVE      ,00024663,00000871,00000170,00000371,00000007,00016255,00017238,00000076,00000547,00002980,00000028,00000107,00000000,00000017,00004234,00000024,00000041,00000000,00000106,00000000,00000000,00000000,                                                                                                                                        
R154,TREMONT AVE-179TH ST          ,00017078,00000577,00000138,00000241,00000003,00012090,00011093,00000025,00000323,00001641,00000009,00000091,00000000,00000012,00001619,00000010,00000018,00000000,00000073,00000000,00000000,00000000,                                                                                                                                        
R155,KINGSBRIDGE RD-196TH ST       ,00016247,00000491,00000114,00000280,00000003,00008941,00008609,00000018,00000190,00001285,00000021,00000034,00000000,00000018,00001262,00000020,00000003,00000000,00000030,00000000,00000000,00000000,                                                                                                                                        
R156,BEDFORD PARK BLVD-203RD ST    ,00012324,00000565,00000085,00000260,00000001,00005968,00008999,00000029,00000157,00000883,00000035,00000051,00000000,00000003,00001414,00000017,00000006,00000000,00000020,00000000,00000000,00000000,                                                                                                                                        
R157,205TH ST-BAINBRIDGE AVE       ,00016368,00000524,00000135,00000275,00000003,00008245,00010813,00000031,00000244,00001344,00000049,00000081,00000000,00000017,00001348,00000036,00000022,00000000,00000069,00000000,00000000,00000000,                                                                                                                                        
R158,UNION TURNPIKE-KEW GARDENS    ,00037850,00002555,00000287,00001236,00000032,00016367,00049512,00000066,00000668,00002381,00000121,00000499,00000000,00000167,00004726,00000173,00000093,00000000,00000200,00000000,00000000,00000000,                                                                                                                                        
R159,116TH STREET-COLUMBIA         ,00032876,00001389,00000066,00000354,00000059,00006098,00031504,00000033,00000795,00001410,00000091,00000232,00000000,00000340,00001098,00000371,00000194,00000000,00000237,00000000,00000000,00000000,                                                                                                                                        
R160,ASTOR PLACE-4 AVENUE          ,00043646,00002014,00000120,00000466,00000097,00012037,00039780,00000023,00001412,00001902,00000164,00000519,00000000,00000463,00001944,00000252,00000164,00000000,00000369,00000000,00000000,00000000,                                                                                                                                        
R161,KINGSBRIDGE RD-JEROME AVE     ,00019548,00000745,00000154,00000327,00000003,00011346,00010975,00000039,00000272,00001580,00000031,00000059,00000000,00000005,00001615,00000024,00000022,00000000,00000028,00000000,00000000,00000000,                                                                                                                                        
R162,ELDER AVE-WESTCHESTER AVE     ,00024178,00000683,00000114,00000206,00000001,00015331,00010018,00000021,00000258,00001712,00000005,00000056,00000000,00000007,00001514,00000015,00000015,00000000,00000034,00000000,00000000,00000000,                                                                                                                                        
R163,14TH STREET-6TH AVENUE        ,00056748,00002302,00000189,00000799,00000033,00015478,00054192,00000043,00001423,00003108,00000317,00000807,00000000,00000155,00003714,00000386,00000265,00000000,00000314,00000000,00000000,00000000,                                                                                                                                        
R164,66TH STREET-BROADWAY          ,00051027,00005377,00000262,00001094,00000166,00012833,00041353,00000044,00001332,00002518,00000130,00000669,00000000,00000950,00002669,00000448,00000186,00000000,00000267,00000000,00000000,00000000,                                                                                                                                        
R165,TOMPKINSVILLE                 ,00003037,00000059,00000005,00000006,00000000,00000500,00000369,00000001,00000010,00000040,00000006,00000007,00000000,00000000,00000040,00000018,00000000,00000000,00000004,00000000,00000000,00000000,                                                                                                                                        
R166,79TH STREET-BROADWAY          ,00038245,00003124,00000179,00000753,00000027,00013440,00034499,00000047,00001336,00002031,00000102,00000460,00000000,00000181,00002169,00000280,00000136,00000000,00000272,00000000,00000000,00000000,                                                                                                                                        
R167,86TH STREET-BROADWAY          ,00041457,00003762,00000265,00001031,00000026,00013006,00041557,00000053,00000881,00002641,00000067,00000538,00000000,00000203,00002477,00000351,00000184,00000000,00000237,00000000,00000000,00000000,                                                                                                                                        
R168,96TH STREET-BROADWAY          ,00076683,00007243,00000483,00002275,00000050,00031048,00079731,00000114,00002287,00004860,00000150,00000938,00000000,00000316,00006138,00000563,00000398,00000000,00000497,00000000,00000000,00000000,                                                                                                                                        
R169,137TH STREET-BROADWAY         ,00025920,00001155,00000170,00000359,00000003,00016054,00025424,00000025,00000537,00002099,00000050,00000110,00000000,00000040,00002378,00000095,00000067,00000000,00000072,00000000,00000000,00000000,                                                                                                                                        
R170,14TH STREET-UNION SQUARE      ,00246570,00010554,00000860,00003574,00000531,00075768,00253251,00000217,00006576,00015307,00001040,00002946,00000000,00002094,00018145,00001783,00000998,00000000,00001590,00000000,00000001,00000000,                                                                                                                                        
R171,7TH AVENUE-PARK PLACE         ,00021598,00001049,00000097,00000270,00000003,00004898,00027210,00000017,00000252,00001262,00000009,00000291,00000000,00000016,00002010,00000202,00000098,00000000,00000130,00000000,00000000,00000000,                                                                                                                                        
R172,BRIGHTON BEACH-CONEY ISLAND   ,00038965,00003117,00000194,00001129,00000017,00010790,00026703,00000036,00000539,00001597,00000042,00000289,00000000,00000051,00001745,00000080,00000041,00000000,00000128,00000000,00000000,00000000,                                                                                                                                        
R173,207TH STREET-BROADWAY         ,00015753,00000917,00000132,00000485,00000010,00006625,00016092,00000017,00000264,00001085,00000065,00000098,00000000,00000025,00001954,00000063,00000066,00000000,00000036,00000000,00000000,00000000,                                                                                                                                        
R174,181ST STREET-FT WASH AVE      ,00021425,00001485,00000111,00000439,00000004,00006558,00022895,00000029,00000285,00001105,00000010,00000204,00000000,00000008,00002028,00000093,00000075,00000000,00000084,00000000,00000000,00000000,                                                                                                                                        
R175,8TH AVENUE-14TH STREET        ,00088243,00003500,00000293,00001282,00000218,00028210,00081663,00000092,00002341,00004580,00000308,00000878,00000000,00000736,00005304,00000674,00000335,00000000,00000847,00000000,00000000,00000000,                                                                                                                                        
R176,33RD STREET-PARK AVENUE       ,00073422,00003448,00000214,00000807,00000147,00018785,00059388,00000045,00002046,00002867,00000905,00001181,00000000,00000362,00003930,00000594,00000283,00000000,00000443,00000000,00000000,00000000,                                                                                                                                        
R177,68TH STREET-HUNTER COLLEGE    ,00072941,00004733,00000205,00000868,00000231,00015736,00053472,00000060,00000980,00003060,00000437,00000785,00000000,00000902,00003440,00000652,00000258,00000000,00000294,00000000,00000000,00000000,                                                                                                                                        
R178,77TH STREET-LEXINGTON AVE     ,00077621,00005200,00000216,00000957,00000098,00019161,00062245,00000042,00001517,00002659,00000293,00001127,00000000,00000539,00003380,00000698,00000302,00000000,00000350,00000000,00000000,00000000,                                                                                                                                        
R179,86TH STREET-LEXINGTON AVE     ,00142561,00008735,00000453,00001979,00000157,00041519,00142192,00000097,00003021,00006764,00000677,00002121,00000000,00000828,00009800,00001428,00000727,00000000,00000765,00000000,00000000,00000000,                                                                                                                                        
R180,103RD STREET-LEXINGTON AVE    ,00034740,00001746,00000190,00000621,00000021,00015153,00023334,00000033,00000579,00002377,00000086,00000131,00000000,00000092,00002831,00000125,00000050,00000000,00000140,00000000,00000000,00000000,                                                                                                                                        
R181,110TH STREET-LEXINGTON AVE    ,00023820,00001394,00000121,00000459,00000010,00013108,00017993,00000042,00000412,00001828,00000039,00000109,00000000,00000027,00002732,00000055,00000068,00000000,00000045,00000000,00000000,00000000,                                                                                                                                        
R182,116TH STREET-LEXINGTON AVE    ,00030225,00001381,00000233,00000531,00000010,00019750,00022272,00000031,00000533,00002505,00000077,00000079,00000000,00000027,00003144,00000056,00000095,00000000,00000086,00000000,00000000,00000000,                                                                                                                                        
R183,BEDFORD PARK BLVD-JEROME AV   ,00010644,00000338,00000047,00000169,00000000,00005457,00006557,00000018,00000169,00000780,00000021,00000060,00000000,00000006,00001034,00000026,00000010,00000000,00000016,00000000,00000000,00000000,                                                                                                                                        
R184,CORTELYOU RD-EAST 16TH ST     ,00015297,00000822,00000099,00000307,00000001,00005798,00013551,00000025,00000166,00000848,00000044,00000152,00000000,00000022,00001385,00000042,00000054,00000000,00000033,00000000,00000000,00000000,                                                                                                                                        
R185,DYCKMAN STREET-BROADWAY       ,00013281,00000754,00000067,00000243,00000002,00005132,00011422,00000017,00000212,00000840,00000018,00000079,00000000,00000014,00001101,00000020,00000095,00000000,00000034,00000000,00000000,00000000,                                                                                                                                        
R186,86TH ST-CENTRAL PARK WEST     ,00020120,00001683,00000089,00000495,00000015,00006025,00021926,00000021,00000561,00001154,00000052,00000282,00000000,00000104,00001601,00000181,00000146,00000000,00000150,00000000,00000000,00000000,                                                                                                                                        
R187,81ST STREET-MUSEUM            ,00032722,00001490,00000099,00000380,00000052,00011372,00024453,00000041,00002351,00001432,00000086,00000323,00000000,00000189,00001545,00000206,00000074,00000000,00000300,00000000,00000000,00000000,                                                                                                                                        
R188,50TH STREET-8TH AVENUE        ,00038008,00001652,00000144,00000618,00000124,00011677,00027838,00000024,00001626,00001562,00000111,00000357,00000000,00000405,00001834,00000266,00000136,00000000,00000388,00000000,00000000,00000000,                                                                                                                                        
R189,CHRISTOPHER ST-SHERIDAN SQ    ,00029709,00001973,00000111,00000544,00000035,00008836,00021928,00000048,00001360,00001550,00000082,00000267,00000000,00000137,00001268,00000185,00000109,00000000,00000287,00000000,00000000,00000000,                                                                                                                                        
R190,23RD STREET-7TH AVENUE        ,00033468,00002378,00000239,00000982,00000084,00010784,00029940,00000050,00001047,00001832,00000176,00000406,00000000,00000267,00002207,00000283,00000116,00000000,00000241,00000000,00000000,00000000,                                                                                                                                        
R191,103RD STREET-BROADWAY         ,00026547,00002605,00000182,00000649,00000010,00012013,00025801,00000025,00000998,00001889,00000031,00000244,00000000,00000045,00001867,00000182,00000120,00000000,00000178,00000000,00000000,00000000,                                                                                                                                        
R192,110TH STREET-BROADWAY         ,00026979,00002023,00000132,00000674,00000014,00009076,00029642,00000037,00000699,00001622,00000049,00000212,00000000,00000101,00001812,00000207,00000151,00000000,00000237,00000000,00000000,00000000,                                                                                                                                        
R193,157TH STREET-BROADWAY         ,00020442,00001294,00000197,00000492,00000001,00013545,00018219,00000039,00000327,00001678,00000017,00000034,00000000,00000016,00001688,00000050,00000050,00000000,00000066,00000000,00000000,00000000,                                                                                                                                        
R194,BLEECKER ST-LAFAYETTE ST      ,00031550,00001109,00000090,00000325,00000057,00009949,00031845,00000014,00001099,00001757,00000090,00000433,00000000,00000351,00001446,00000222,00000177,00000000,00000264,00000000,00000000,00000000,                                                                                                                                        
R195,161ST STREET-YANKEE STADIUM   ,00071891,00002589,00000334,00000951,00000072,00028035,00030523,00000074,00001801,00004526,00000149,00000380,00000000,00000199,00006686,00000254,00000062,00000000,00000198,00000000,00000000,00000000,                                                                                                                                        
R196,PROSPECT PARK-EMPIRE BLVD     ,00017824,00000893,00000143,00000401,00000000,00009343,00017810,00000039,00000370,00001630,00000032,00000123,00000000,00000020,00002277,00000036,00000051,00000000,00000069,00000000,00000000,00000000,                                                                                                                                        
R197,36TH STREET-4TH AVENUE        ,00026282,00000981,00000115,00000543,00000013,00010591,00022205,00000035,00000309,00001115,00000044,00000194,00000000,00000064,00001792,00000102,00000075,00000000,00000062,00000000,00000000,00000000,                                                                                                                                        
R198,NOSTRAND AVE-FULTON ST        ,00030297,00001115,00000331,00000538,00000004,00018728,00022655,00000063,00000645,00002972,00000023,00000150,00000000,00000011,00004090,00000051,00000087,00000000,00000116,00000000,00000000,00000000,                                                                                                                                        
R199,KINGSTON AVE-THROOP AVE       ,00011572,00000390,00000092,00000187,00000002,00005994,00006444,00000012,00000199,00000982,00000010,00000049,00000000,00000006,00001300,00000027,00000040,00000000,00000029,00000000,00000000,00000000,                                                                                                                                        
R200,EUCLID AVE-PITKIN AVE         ,00021845,00000783,00000154,00000247,00000004,00009708,00010020,00000037,00000298,00001562,00000020,00000113,00000000,00000008,00002948,00000014,00000032,00000000,00000027,00000000,00000000,00000000,                                                                                                                                        
R201,WOODHAVEN BLVD-QUEENS BLVD    ,00049790,00002579,00000248,00000987,00000012,00016130,00041089,00000068,00000822,00002352,00000102,00000370,00000000,00000046,00004662,00000100,00000084,00000000,00000138,00000000,00000000,00000000,                                                                                                                                        
R202,63RD DRIVE-REGO PARK          ,00034153,00003812,00000211,00000911,00000013,00007825,00031702,00000062,00000421,00001129,00000069,00000645,00000000,00000074,00002606,00000113,00000068,00000000,00000072,00000000,00000000,00000000,                                                                                                                                        
R203,23RD STREET-6TH AVENUE        ,00033651,00001341,00000141,00000474,00000044,00008163,00030695,00000021,00000586,00001296,00000257,00000651,00000000,00000117,00001571,00000326,00000117,00000000,00000165,00000000,00000000,00000000,                                                                                                                                        
R204,CHURCH AVE-MCDONALD AVE       ,00018983,00001356,00000135,00000732,00000000,00007180,00021100,00000009,00000227,00000844,00000036,00000172,00000000,00000005,00001352,00000061,00000019,00000000,00000040,00000000,00000000,00000000,                                                                                                                                        
R205,149TH ST-GRAND CONCOURSE      ,00022386,00000851,00000189,00000437,00000005,00013957,00014895,00000035,00000438,00002357,00000074,00000070,00000000,00000028,00004044,00000035,00000022,00000000,00000051,00000000,00000000,00000000,                                                                                                                                        
R206,125TH STREET-LENOX AVENUE     ,00027028,00001345,00000328,00000814,00000031,00017262,00020848,00000074,00001123,00002986,00000105,00000105,00000000,00000214,00003752,00000081,00000054,00000000,00000094,00000000,00000000,00000000,                                                                                                                                        
R207,135TH STREET-LENOX AVENUE     ,00025673,00001783,00000292,00000845,00000017,00013684,00019752,00000087,00000561,00002505,00000088,00000076,00000000,00000035,00005001,00000075,00000104,00000000,00000074,00000000,00000000,00000000,                                                                                                                                        
R208,103RD ST-ROOSEVELT AVE        ,00046665,00000829,00000128,00000372,00000003,00027382,00022095,00000008,00001196,00001034,00000020,00000112,00000001,00000012,00000814,00000032,00000028,00000000,00000064,00000000,00000000,00000000,                                                                                                                                        
R209,STERLING ST-NOSTRAND AVE      ,00012950,00000929,00000098,00000219,00000005,00006130,00007658,00000026,00000199,00000885,00000011,00000075,00000000,00000008,00001348,00000021,00000042,00000000,00000024,00000000,00000000,00000000,                                                                                                                                        
R210,BEVERLY RD-NOSTRAND AVE       ,00009642,00000445,00000051,00000112,00000000,00004264,00004950,00000002,00000115,00000682,00000010,00000053,00000000,00000000,00000922,00000007,00000013,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R211,KINGS HIGHWAY-EAST 16TH ST    ,00038533,00003052,00000202,00001387,00000023,00010533,00036794,00000025,00000400,00001542,00000080,00000592,00000000,00000039,00003357,00000264,00000047,00000000,00000082,00000000,00000000,00000000,                                                                                                                                        
R212,59TH STREET-4TH AVENUE        ,00029143,00001085,00000080,00000486,00000003,00010648,00023006,00000038,00000252,00000937,00000038,00000125,00000000,00000029,00001210,00000070,00000041,00000000,00000031,00000000,00000000,00000000,                                                                                                                                        
R213,BAY RIDGE AVE-4TH AVENUE      ,00016628,00000887,00000046,00000423,00000005,00004883,00016149,00000021,00000184,00000560,00000088,00000161,00000000,00000013,00001362,00000074,00000020,00000000,00000038,00000000,00000000,00000000,                                                                                                                                        
R214,77TH STREET-4TH AVENUE        ,00012964,00000803,00000042,00000217,00000005,00002106,00009811,00000014,00000129,00000473,00000042,00000229,00000000,00000007,00000996,00000063,00000035,00000000,00000033,00000000,00000000,00000000,                                                                                                                                        
R215,86TH STREET-4TH AVENUE        ,00018590,00000966,00000065,00000520,00000003,00007768,00017857,00000018,00000260,00000888,00000168,00000242,00000000,00000015,00001498,00000077,00000031,00000000,00000045,00000000,00000000,00000000,                                                                                                                                        
R216,BAY RIDGE - 95TH STREET       ,00014706,00000996,00000065,00000200,00000000,00002901,00010943,00000010,00000239,00000359,00000072,00000206,00000000,00000006,00000903,00000129,00000031,00000000,00000032,00000000,00000000,00000000,                                                                                                                                        
R217,HOYT ST-SCHERMERHORN ST       ,00022686,00001012,00000110,00000296,00000001,00009047,00012538,00000032,00000374,00001493,00000020,00000095,00000000,00000011,00003332,00000053,00000050,00000000,00000090,00000000,00000000,00000000,                                                                                                                                        
R218,ELMHURST AVE-BROADWAY         ,00024991,00001878,00000117,00000659,00000002,00008123,00034901,00000038,00000342,00000701,00000021,00000183,00000000,00000017,00001594,00000034,00000045,00000000,00000075,00000000,00000000,00000000,                                                                                                                                        
R219,67TH AVENUE-QUEENS BLVD       ,00019880,00002161,00000085,00000572,00000005,00003106,00019405,00000028,00000189,00000495,00000034,00000413,00000001,00000019,00001661,00000092,00000033,00000000,00000070,00000000,00000000,00000000,                                                                                                                                        
R220,CARROLL ST-PRESIDENT ST       ,00023029,00000983,00000087,00000240,00000002,00005144,00023563,00000014,00000261,00000966,00000026,00000331,00000000,00000017,00001840,00000160,00000098,00000000,00000172,00000000,00000000,00000000,                                                                                                                                        
R221,167TH STREET-RIVER AVENUE     ,00019695,00000557,00000123,00000249,00000000,00013513,00011351,00000019,00000254,00001556,00000011,00000027,00000000,00000009,00001498,00000016,00000021,00000000,00000049,00000000,00000000,00000000,                                                                                                                                        
R222,177TH STREET-PARKCHESTER      ,00028607,00001426,00000189,00000513,00000002,00013213,00021870,00000037,00000340,00002590,00000151,00000217,00000000,00000017,00004325,00000076,00000087,00000000,00000047,00000000,00000000,00000000,                                                                                                                                        
R223,46TH ST-BLISS ST              ,00030952,00001599,00000138,00000451,00000012,00014931,00034133,00000041,00000452,00001130,00000027,00000156,00000000,00000054,00001471,00000062,00000089,00000000,00000082,00000000,00000000,00000000,                                                                                                                                        
R224,CLARK STREET-HENRY STREET     ,00011817,00001328,00000061,00000290,00000011,00002933,00014855,00000026,00000393,00000505,00000017,00000210,00000000,00000063,00000946,00000101,00000048,00000000,00000109,00000000,00000000,00000000,                                                                                                                                        
R225,HOYT STREET-HOYT STREET       ,00009173,00000603,00000063,00000158,00000018,00004393,00004995,00000022,00000195,00000645,00000008,00000035,00000000,00000056,00001635,00000022,00000002,00000000,00000021,00000000,00000000,00000000,                                                                                                                                        
R226,GUN HILL ROAD-SEYMOUR         ,00013470,00000468,00000091,00000125,00000012,00005267,00005463,00000017,00000162,00001061,00000058,00000111,00000000,00000004,00001498,00000018,00000007,00000000,00000013,00000000,00000000,00000000,                                                                                                                                        
R227,RECTOR STREET-CHURCH STREET   ,00020363,00000901,00000054,00000211,00000009,00003679,00017576,00000009,00000854,00000619,00001101,00000482,00000000,00000078,00001616,00000167,00000071,00000000,00000082,00000000,00000000,00000000,                                                                                                                                        
R228,AVENUE J-EAST 16TH STREET     ,00013499,00001035,00000111,00000511,00000006,00004756,00012319,00000016,00000190,00000557,00000019,00000162,00000000,00000019,00000856,00000045,00000024,00000000,00000017,00000000,00000000,00000000,                                                                                                                                        
R229,AVENUE M-EAST 16TH STREET     ,00009919,00000818,00000075,00000300,00000012,00002479,00007005,00000005,00000065,00000266,00000018,00000192,00000000,00000011,00000700,00000083,00000010,00000000,00000014,00000000,00000000,00000000,                                                                                                                                        
R230,NECK ROAD-EAST 16TH STREET    ,00005435,00000529,00000019,00000203,00000007,00000796,00005504,00000004,00000041,00000119,00000006,00000105,00000000,00000001,00000340,00000018,00000010,00000000,00000007,00000000,00000000,00000000,                                                                                                                                        
R231,UNION STREET-4TH AVENUE       ,00015920,00000627,00000069,00000148,00000007,00004118,00016267,00000005,00000214,00000695,00000020,00000231,00000000,00000031,00001476,00000102,00000064,00000000,00000085,00000000,00000000,00000000,                                                                                                                                        
R232,45TH STREET-4TH AVENUE        ,00019210,00000918,00000081,00000319,00000000,00007188,00010341,00000018,00000274,00000670,00000003,00000091,00000000,00000010,00000775,00000025,00000025,00000000,00000038,00000000,00000000,00000000,                                                                                                                                        
R233,53RD STREET-4TH AVENUE        ,00019127,00000669,00000095,00000294,00000003,00007007,00011243,00000012,00000153,00000644,00000017,00000056,00000000,00000018,00000663,00000024,00000010,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
