     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,08/28/2010-09/03/2010,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R121,QUEENSBORO PLAZA              ,00017306,00000427,00000045,00000186,00000025,00009579,00014211,00000014,00000696,00000857,00000045,00000104,00000000,00000151,00001053,00000072,00000033,00000000,00000106,00000000,00000000,00000000,                                                                                                                                        
R122,90TH STREET/ELMHURST AVENUE   ,00043402,00001660,00000195,00000520,00000005,00021983,00029148,00000037,00000607,00000960,00000015,00000110,00000000,00000014,00001169,00000032,00000033,00000000,00000058,00000000,00000000,00000000,                                                                                                                                        
R123,FRANKLIN AVE/EASTERN PKWY     ,00026666,00001074,00000181,00000417,00000005,00011659,00021941,00000022,00000428,00002093,00000041,00000122,00000000,00000015,00002948,00000035,00000082,00000000,00000144,00000000,00000000,00000000,                                                                                                                                        
R124,KINGSTON AVE/EASTERN PKWY     ,00013959,00000783,00000103,00000333,00000001,00004359,00005238,00000026,00000165,00000835,00000013,00000046,00000000,00000013,00000933,00000040,00000019,00000000,00000037,00000000,00000000,00000000,                                                                                                                                        
R125,BROAD STREET & WALL STREET    ,00011650,00000328,00000032,00000091,00000005,00002537,00008681,00000020,00000211,00000538,00000074,00000293,00000000,00000049,00001882,00000063,00000038,00000000,00000043,00000000,00000000,00000000,                                                                                                                                        
R126,175TH STREET/FT WASHINGTON    ,00033673,00001452,00000114,00000369,00000007,00008346,00017677,00000034,00000424,00001278,00000018,00000273,00000000,00000024,00001507,00000126,00000077,00000000,00000130,00000000,00000000,00000000,                                                                                                                                        
R127,JAY ST-METROTECH              ,00070452,00002825,00000487,00001133,00000041,00023232,00045228,00000092,00001503,00003923,00000147,00000515,00000000,00000193,00011890,00000312,00000155,00000000,00000317,00000000,00000000,00000000,                                                                                                                                        
R128,SUTPHIN BLVD-HILLSIDE AVE     ,00011200,00000524,00000062,00000143,00000003,00003949,00007650,00000013,00000109,00000364,00000015,00000110,00000000,00000011,00000442,00000002,00000009,00000000,00000027,00000000,00000000,00000000,                                                                                                                                        
R129,BERGEN STREET-SMITH STREET    ,00022728,00000852,00000064,00000252,00000004,00005437,00022694,00000018,00000348,00001117,00000011,00000244,00000000,00000009,00001924,00000124,00000088,00000000,00000233,00000000,00000000,00000000,                                                                                                                                        
R130,KINGS HIGHWAY-MCDONALD AVE    ,00007743,00000455,00000027,00000252,00000001,00002405,00005980,00000003,00000078,00000246,00000001,00000083,00000000,00000001,00000408,00000025,00000012,00000000,00000008,00000000,00000000,00000000,                                                                                                                                        
R131,23RD STREET-PARK AVE SOUTH    ,00069008,00002750,00000212,00000771,00000260,00015968,00064999,00000040,00001190,00002562,00000855,00001088,00000000,00000750,00003891,00000653,00000332,00000000,00000361,00000000,00000000,00000000,                                                                                                                                        
R132,125TH STREET-LEXINGTON AVE    ,00058518,00002828,00000592,00001618,00000202,00032404,00037619,00000117,00001464,00004906,00000186,00000266,00000000,00000992,00005751,00000242,00000152,00000000,00000174,00000000,00000000,00000000,                                                                                                                                        
R133,MOSHOLU PARKWAY-JEROME AVE    ,00021316,00000865,00000136,00000317,00000005,00008954,00010715,00000028,00000263,00001278,00000031,00000066,00000000,00000008,00001724,00000066,00000026,00000000,00000057,00000000,00000000,00000000,                                                                                                                                        
R134,HUNTERS PT AVE-49TH AVE       ,00013751,00000464,00000042,00000117,00000672,00003231,00006202,00000010,00000074,00000359,00000062,00000162,00000000,00001650,00002164,00000129,00000021,00000000,00000062,00000000,00000000,00000000,                                                                                                                                        
R135,NEWKIRK AVE-NOSTRAND AVE      ,00017311,00000795,00000133,00000334,00000007,00007732,00008598,00000021,00000230,00001370,00000039,00000055,00000000,00000007,00002039,00000023,00000035,00000000,00000022,00000000,00000000,00000000,                                                                                                                                        
R136,SHEEPSHEAD BAY ROAD           ,00031507,00002064,00000155,00000995,00000007,00006520,00027826,00000018,00000295,00001110,00000037,00000602,00000000,00000022,00002938,00000143,00000046,00000000,00000067,00000000,00000000,00000000,                                                                                                                                        
R137,MYRTLE AVE-GATES AVENUE       ,00038300,00001019,00000140,00000503,00000004,00016884,00027005,00000038,00000420,00001929,00000041,00000150,00000000,00000009,00001849,00000048,00000054,00000000,00000112,00000000,00000000,00000000,                                                                                                                                        
R138,WEST 4TH ST-WASHINGTON SQ     ,00096545,00004275,00000312,00001333,00000121,00026539,00079320,00000030,00002984,00003932,00000497,00000870,00000000,00000432,00004369,00000522,00000352,00000000,00000972,00000000,00000000,00000000,                                                                                                                                        
R139,CANAL STREET-LISPENARD ST     ,00044221,00001317,00000105,00000401,00000220,00010441,00029174,00000021,00001555,00001524,00000129,00000493,00000000,00001069,00002789,00000308,00000144,00000000,00000284,00000000,00000000,00000000,                                                                                                                                        
R140,QUEENS PLAZA-JACKSON AVE      ,00013526,00000480,00000064,00000271,00000017,00005848,00009132,00000020,00000298,00000614,00000061,00000121,00000000,00000068,00001661,00000046,00000045,00000000,00000054,00000000,00000000,00000000,                                                                                                                                        
R141,71ST AVE-CONTINENTAL AVE      ,00051586,00004587,00000311,00001468,00000027,00012835,00050538,00000074,00000655,00001879,00000151,00000884,00000000,00000115,00004468,00000318,00000164,00000000,00000155,00000000,00000000,00000000,                                                                                                                                        
R142,ESSEX ST-DELANCEY ST          ,00048623,00002176,00000248,00000894,00000009,00016077,00040332,00000033,00001069,00002378,00000093,00000297,00000000,00000066,00003199,00000182,00000144,00000000,00000357,00000000,00000000,00000000,                                                                                                                                        
R143,28TH STREET-PARK AVE SOUTH    ,00052459,00002147,00000160,00000619,00000154,00014819,00040263,00000042,00001181,00001773,00000198,00000878,00000000,00000344,00004107,00000434,00000204,00000000,00000351,00000000,00000000,00000000,                                                                                                                                        
R144,96TH STREET-LEXINGTON AVE     ,00050859,00002551,00000218,00000868,00000058,00013532,00047104,00000037,00000771,00002075,00000260,00000492,00000000,00000337,00004115,00000506,00000355,00000000,00000269,00000000,00000000,00000000,                                                                                                                                        
R145,241TH ST-WHITE PLAINS RD      ,00012999,00000428,00000048,00000146,00000005,00005498,00003978,00000006,00000179,00000750,00000015,00000018,00000000,00000001,00000557,00000020,00000021,00000000,00000031,00000000,00000000,00000000,                                                                                                                                        
R146,HUNTS PT AVE-SOUTHERN BLVD    ,00019042,00000647,00000123,00000390,00000000,00013491,00010896,00000026,00000351,00001849,00000054,00000061,00000000,00000003,00002288,00000023,00000023,00000000,00000036,00000000,00000000,00000000,                                                                                                                                        
R147,61ST STREET-ROOSEVELT AVE     ,00038713,00002070,00000200,00000734,00000237,00014320,00037336,00000022,00000646,00001223,00000035,00000273,00000000,00000787,00001597,00000113,00000067,00000000,00000127,00000000,00000000,00000000,                                                                                                                                        
R148,PARKSIDE AVE-OCEAN AVE        ,00014794,00000557,00000133,00000422,00000001,00006900,00010951,00000029,00000238,00001203,00000012,00000053,00000000,00000008,00001534,00000019,00000041,00000000,00000051,00000000,00000000,00000000,                                                                                                                                        
R149,NEWKIRK AVE-EAST 16TH ST      ,00020071,00001103,00000144,00000572,00000015,00007596,00016172,00000017,00000249,00001079,00000034,00000137,00000000,00000018,00001680,00000066,00000030,00000000,00000046,00000000,00000000,00000000,                                                                                                                                        
R150,AVENUE U-EAST 16TH STREET     ,00008366,00000664,00000043,00000381,00000001,00002173,00008290,00000016,00000105,00000187,00000010,00000055,00000000,00000004,00000315,00000019,00000012,00000000,00000018,00000000,00000000,00000000,                                                                                                                                        
R151,STILLWELL AVE-CONEY ISLAND    ,00055960,00002689,00000247,00001403,00000012,00017706,00024451,00000053,00001289,00002660,00000062,00000206,00000000,00000022,00002907,00000079,00000041,00000000,00000197,00000000,00000000,00000000,                                                                                                                                        
R152,ROCKAWAY PKWY-GLENWOOD RD     ,00022451,00000597,00000167,00000445,00000001,00012920,00013933,00000034,00000469,00002097,00000066,00000139,00000000,00000022,00003255,00000036,00000010,00000000,00000037,00000000,00000000,00000000,                                                                                                                                        
R153,UTICA AVE-STUYVESANT AVE      ,00024759,00000755,00000170,00000283,00000011,00015958,00016424,00000070,00000569,00002882,00000026,00000118,00000000,00000012,00003828,00000022,00000029,00000000,00000081,00000000,00000000,00000000,                                                                                                                                        
R154,TREMONT AVE-179TH ST          ,00017050,00000574,00000123,00000231,00000003,00011804,00010232,00000011,00000228,00001487,00000012,00000095,00000000,00000015,00001452,00000006,00000011,00000000,00000046,00000000,00000000,00000000,                                                                                                                                        
R155,KINGSBRIDGE RD-196TH ST       ,00016206,00000534,00000091,00000237,00000000,00009011,00008875,00000017,00000299,00001153,00000028,00000049,00000000,00000020,00001164,00000008,00000006,00000000,00000026,00000000,00000000,00000000,                                                                                                                                        
R156,BEDFORD PARK BLVD-203RD ST    ,00012639,00000486,00000064,00000244,00000000,00005828,00008786,00000013,00000142,00000873,00000011,00000070,00000000,00000003,00001298,00000020,00000009,00000000,00000023,00000000,00000000,00000000,                                                                                                                                        
R157,205TH ST-BAINBRIDGE AVE       ,00016519,00000556,00000114,00000255,00000000,00008209,00010096,00000024,00000202,00001076,00000049,00000093,00000000,00000007,00001239,00000045,00000027,00000000,00000094,00000000,00000000,00000000,                                                                                                                                        
R158,UNION TURNPIKE-KEW GARDENS    ,00036521,00002364,00000243,00001148,00000030,00015607,00046856,00000068,00000713,00002182,00000102,00000507,00000000,00000123,00004450,00000173,00000101,00000000,00000180,00000000,00000000,00000000,                                                                                                                                        
R159,116TH STREET-COLUMBIA         ,00043436,00001372,00000069,00000353,00000080,00006961,00028121,00000035,00000931,00001133,00000097,00000218,00000000,00000349,00001185,00000416,00000217,00000000,00000453,00000000,00000000,00000000,                                                                                                                                        
R160,ASTOR PLACE-4 AVENUE          ,00038854,00001546,00000108,00000374,00000097,00010598,00032616,00000018,00001251,00001595,00000126,00000440,00000000,00000413,00001596,00000295,00000152,00000000,00000358,00000000,00000000,00000000,                                                                                                                                        
R161,KINGSBRIDGE RD-JEROME AVE     ,00020619,00000734,00000155,00000268,00000001,00011472,00011589,00000036,00000344,00001664,00000045,00000055,00000000,00000006,00001601,00000030,00000014,00000000,00000026,00000000,00000000,00000000,                                                                                                                                        
R162,ELDER AVE-WESTCHESTER AVE     ,00024590,00000665,00000107,00000229,00000000,00014125,00009259,00000033,00000283,00001410,00000016,00000083,00000000,00000005,00001304,00000010,00000036,00000000,00000038,00000000,00000000,00000000,                                                                                                                                        
R163,14TH STREET-6TH AVENUE        ,00053045,00001986,00000167,00000747,00000031,00014398,00050044,00000040,00001273,00002972,00000275,00000700,00000000,00000115,00003555,00000389,00000317,00000000,00000382,00000000,00000000,00000000,                                                                                                                                        
R164,66TH STREET-BROADWAY          ,00042344,00003473,00000227,00001039,00000189,00011443,00034740,00000051,00001125,00001913,00000160,00000545,00000000,00000777,00001899,00000415,00000180,00000000,00000318,00000000,00000000,00000000,                                                                                                                                        
R165,TOMPKINSVILLE                 ,00002859,00000066,00000002,00000014,00000000,00000418,00000381,00000001,00000016,00000034,00000007,00000015,00000000,00000000,00000073,00000012,00000001,00000000,00000008,00000000,00000000,00000000,                                                                                                                                        
R166,79TH STREET-BROADWAY          ,00035250,00002489,00000163,00000675,00000026,00012542,00029252,00000025,00001596,00001619,00000139,00000436,00000000,00000145,00001683,00000246,00000111,00000000,00000314,00000000,00000000,00000000,                                                                                                                                        
R167,86TH STREET-BROADWAY          ,00037909,00003165,00000229,00000963,00000021,00012389,00035138,00000048,00000956,00001897,00000065,00000475,00000000,00000136,00002005,00000329,00000195,00000000,00000303,00000000,00000000,00000000,                                                                                                                                        
R168,96TH STREET-BROADWAY          ,00073219,00006029,00000482,00002005,00000033,00030138,00069749,00000113,00002413,00004334,00000142,00000841,00000000,00000257,00005253,00000452,00000397,00000000,00000576,00000000,00000000,00000000,                                                                                                                                        
R169,137TH STREET-BROADWAY         ,00031901,00001181,00000167,00000339,00000025,00016033,00029872,00000010,00000565,00001948,00000080,00000122,00000000,00000032,00002301,00000127,00000116,00000000,00000119,00000000,00000000,00000000,                                                                                                                                        
R170,14TH STREET-UNION SQUARE      ,00241582,00009488,00000834,00003360,00000515,00075511,00228777,00000158,00007113,00014126,00001009,00002716,00000000,00001738,00016907,00001748,00000977,00000000,00001679,00000000,00000000,00000000,                                                                                                                                        
R171,7TH AVENUE-PARK PLACE         ,00018794,00000817,00000057,00000255,00000007,00004302,00024116,00000016,00000254,00000764,00000010,00000219,00000000,00000013,00001581,00000153,00000092,00000000,00000116,00000000,00000000,00000000,                                                                                                                                        
R172,BRIGHTON BEACH-CONEY ISLAND   ,00036284,00003085,00000229,00001104,00000018,00008828,00022434,00000034,00000534,00001336,00000038,00000306,00000000,00000064,00001504,00000081,00000034,00000000,00000092,00000000,00000000,00000000,                                                                                                                                        
R173,207TH STREET-BROADWAY         ,00015686,00000885,00000145,00000434,00000003,00006481,00015061,00000022,00000269,00000888,00000071,00000117,00000000,00000009,00001764,00000043,00000056,00000000,00000071,00000000,00000000,00000000,                                                                                                                                        
R174,181ST STREET-FT WASH AVE      ,00020878,00001394,00000087,00000424,00000001,00006147,00020516,00000017,00000282,00001133,00000013,00000243,00000000,00000015,00001870,00000107,00000090,00000000,00000128,00000000,00000000,00000000,                                                                                                                                        
R175,8TH AVENUE-14TH STREET        ,00081742,00002824,00000276,00001185,00000212,00028540,00073472,00000060,00002475,00004221,00000276,00000793,00000000,00000598,00004979,00000604,00000362,00000000,00000841,00000000,00000000,00000000,                                                                                                                                        
R176,33RD STREET-PARK AVENUE       ,00068433,00002991,00000196,00000690,00000101,00019740,00054125,00000031,00001891,00002695,00000755,00001039,00000000,00000258,00003537,00000534,00000284,00000000,00000502,00000000,00000000,00000000,                                                                                                                                        
R177,68TH STREET-HUNTER COLLEGE    ,00083734,00004202,00000209,00000915,00000265,00018274,00067951,00000034,00001208,00003181,00000493,00000868,00000000,00000846,00003969,00000666,00000401,00000000,00000371,00000000,00000000,00000000,                                                                                                                                        
R178,77TH STREET-LEXINGTON AVE     ,00080065,00004930,00000225,00001014,00000098,00021148,00062257,00000043,00001688,00002625,00000275,00001007,00000000,00000494,00003164,00000646,00000393,00000000,00000459,00000000,00000000,00000000,                                                                                                                                        
R179,86TH STREET-LEXINGTON AVE     ,00126401,00007037,00000385,00001614,00000139,00037213,00119537,00000101,00002629,00005266,00000561,00001823,00000000,00000651,00007553,00001217,00000714,00000000,00000766,00000000,00000000,00000000,                                                                                                                                        
R180,103RD STREET-LEXINGTON AVE    ,00034698,00001712,00000199,00000659,00000026,00015091,00022680,00000040,00000648,00002011,00000065,00000160,00000000,00000072,00002411,00000115,00000050,00000000,00000107,00000000,00000000,00000000,                                                                                                                                        
R181,110TH STREET-LEXINGTON AVE    ,00025083,00001445,00000138,00000418,00000005,00013130,00017902,00000039,00000433,00001967,00000054,00000074,00000000,00000026,00002371,00000064,00000047,00000000,00000072,00000000,00000000,00000000,                                                                                                                                        
R182,116TH STREET-LEXINGTON AVE    ,00033412,00001508,00000222,00000553,00000002,00020360,00023599,00000058,00000695,00002457,00000065,00000107,00000000,00000025,00002895,00000051,00000092,00000000,00000095,00000000,00000000,00000000,                                                                                                                                        
R183,BEDFORD PARK BLVD-JEROME AV   ,00011728,00000322,00000062,00000180,00000000,00005444,00007283,00000022,00000153,00000820,00000012,00000061,00000000,00000005,00000965,00000032,00000009,00000000,00000029,00000000,00000000,00000000,                                                                                                                                        
R184,CORTELYOU RD-EAST 16TH ST     ,00015474,00000753,00000093,00000296,00000000,00005559,00012535,00000016,00000182,00000830,00000053,00000158,00000000,00000015,00001273,00000053,00000064,00000000,00000043,00000000,00000000,00000000,                                                                                                                                        
R185,DYCKMAN STREET-BROADWAY       ,00013193,00000704,00000079,00000230,00000001,00004958,00011013,00000003,00000185,00000742,00000011,00000081,00000000,00000008,00001012,00000028,00000064,00000000,00000049,00000000,00000000,00000000,                                                                                                                                        
R186,86TH ST-CENTRAL PARK WEST     ,00019274,00001321,00000072,00000461,00000010,00005992,00019042,00000026,00000636,00000957,00000072,00000263,00000000,00000080,00001248,00000159,00000133,00000000,00000171,00000000,00000000,00000000,                                                                                                                                        
R187,81ST STREET-MUSEUM            ,00027223,00001185,00000083,00000307,00000034,00010711,00019001,00000008,00002051,00001128,00000087,00000219,00000000,00000172,00001267,00000200,00000089,00000000,00000303,00000000,00000000,00000000,                                                                                                                                        
R188,50TH STREET-8TH AVENUE        ,00039010,00001619,00000175,00000669,00000103,00014082,00028103,00000018,00001880,00001744,00000082,00000334,00000000,00000342,00001641,00000214,00000180,00000000,00000501,00000000,00000000,00000000,                                                                                                                                        
R189,CHRISTOPHER ST-SHERIDAN SQ    ,00025114,00001516,00000086,00000437,00000029,00008152,00017339,00000009,00001264,00001120,00000057,00000246,00000000,00000109,00000924,00000161,00000101,00000000,00000276,00000000,00000000,00000000,                                                                                                                                        
R190,23RD STREET-7TH AVENUE        ,00029740,00001822,00000199,00000843,00000048,00009756,00025937,00000030,00000960,00001591,00000153,00000361,00000000,00000202,00001876,00000213,00000112,00000000,00000221,00000000,00000000,00000000,                                                                                                                                        
R191,103RD STREET-BROADWAY         ,00028154,00002451,00000174,00000641,00000009,00012900,00024569,00000023,00001358,00001727,00000041,00000188,00000001,00000047,00001628,00000178,00000157,00000000,00000284,00000000,00000000,00000000,                                                                                                                                        
R192,110TH STREET-BROADWAY         ,00031983,00002043,00000140,00000735,00000017,00009695,00026664,00000038,00000714,00001548,00000048,00000210,00000000,00000073,00001575,00000198,00000158,00000000,00000349,00000000,00000000,00000000,                                                                                                                                        
R193,157TH STREET-BROADWAY         ,00020505,00001245,00000195,00000500,00000006,00013018,00017494,00000053,00000333,00001484,00000007,00000048,00000000,00000014,00001550,00000046,00000045,00000000,00000083,00000000,00000000,00000000,                                                                                                                                        
R194,BLEECKER ST-LAFAYETTE ST      ,00028085,00000965,00000070,00000267,00000042,00010136,00028034,00000014,00001199,00001618,00000088,00000329,00000000,00000273,00001315,00000195,00000162,00000000,00000272,00000000,00000000,00000000,                                                                                                                                        
R195,161ST STREET-YANKEE STADIUM   ,00087579,00002935,00000374,00000954,00000084,00031595,00033066,00000065,00002380,00004661,00000189,00000610,00000000,00000209,00006335,00000357,00000089,00000000,00000413,00000000,00000000,00000000,                                                                                                                                        
R196,PROSPECT PARK-EMPIRE BLVD     ,00018871,00000870,00000151,00000397,00000000,00009336,00016371,00000031,00000445,00001728,00000019,00000098,00000000,00000010,00002152,00000039,00000046,00000000,00000100,00000000,00000000,00000000,                                                                                                                                        
R197,36TH STREET-4TH AVENUE        ,00025386,00001030,00000117,00000446,00000015,00009954,00020198,00000021,00000270,00000922,00000030,00000191,00000000,00000040,00001494,00000092,00000081,00000000,00000063,00000000,00000000,00000000,                                                                                                                                        
R198,NOSTRAND AVE-FULTON ST        ,00030670,00001062,00000304,00000536,00000001,00018867,00022170,00000032,00000802,00002924,00000019,00000101,00000000,00000011,00003579,00000034,00000108,00000000,00000159,00000000,00000000,00000000,                                                                                                                                        
R199,KINGSTON AVE-THROOP AVE       ,00011390,00000403,00000099,00000141,00000000,00005713,00005476,00000021,00000224,00001060,00000011,00000030,00000000,00000009,00001252,00000030,00000042,00000000,00000045,00000000,00000000,00000000,                                                                                                                                        
R200,EUCLID AVE-PITKIN AVE         ,00022928,00000687,00000169,00000237,00000000,00009756,00009563,00000037,00000278,00001579,00000020,00000086,00000000,00000011,00002823,00000026,00000021,00000000,00000045,00000000,00000000,00000000,                                                                                                                                        
R201,WOODHAVEN BLVD-QUEENS BLVD    ,00049656,00002559,00000234,00000925,00000008,00015722,00039118,00000049,00000913,00002091,00000073,00000350,00000000,00000050,00004364,00000086,00000077,00000000,00000130,00000000,00000000,00000000,                                                                                                                                        
R202,63RD DRIVE-REGO PARK          ,00033804,00003736,00000228,00000912,00000029,00007392,00031813,00000070,00000470,00001172,00000070,00000568,00000000,00000072,00002436,00000117,00000074,00000000,00000083,00000000,00000000,00000000,                                                                                                                                        
R203,23RD STREET-6TH AVENUE        ,00030593,00001263,00000145,00000479,00000043,00007806,00028749,00000026,00000585,00001232,00000221,00000693,00000000,00000077,00001500,00000312,00000135,00000000,00000152,00000000,00000000,00000000,                                                                                                                                        
R204,CHURCH AVE-MCDONALD AVE       ,00019032,00001242,00000128,00000715,00000000,00006687,00020299,00000008,00000228,00000830,00000021,00000124,00000000,00000007,00001243,00000043,00000045,00000000,00000053,00000000,00000000,00000000,                                                                                                                                        
R205,149TH ST-GRAND CONCOURSE      ,00026629,00001008,00000188,00000399,00000007,00016272,00017840,00000022,00000498,00002744,00000063,00000081,00000000,00000036,00004052,00000055,00000034,00000000,00000055,00000000,00000000,00000000,                                                                                                                                        
R206,125TH STREET-LENOX AVENUE     ,00020295,00001046,00000234,00000602,00000020,00012050,00014591,00000047,00000693,00001998,00000066,00000101,00000000,00000200,00002775,00000057,00000068,00000000,00000089,00000000,00000000,00000000,                                                                                                                                        
R207,135TH STREET-LENOX AVENUE     ,00020433,00001347,00000264,00000582,00000006,00009757,00014891,00000045,00000396,00001662,00000050,00000083,00000000,00000025,00003717,00000045,00000080,00000000,00000053,00000000,00000000,00000000,                                                                                                                                        
R208,103RD ST-ROOSEVELT AVE        ,00049138,00000907,00000107,00000347,00000000,00027183,00021539,00000010,00001120,00000848,00000008,00000097,00000000,00000010,00000864,00000026,00000021,00000000,00000041,00000000,00000000,00000000,                                                                                                                                        
R209,STERLING ST-NOSTRAND AVE      ,00013330,00000855,00000131,00000217,00000000,00005729,00007383,00000033,00000219,00000865,00000006,00000095,00000000,00000003,00001323,00000012,00000024,00000000,00000023,00000000,00000000,00000000,                                                                                                                                        
R210,BEVERLY RD-NOSTRAND AVE       ,00010340,00000438,00000053,00000132,00000002,00004030,00004631,00000001,00000109,00000551,00000009,00000056,00000000,00000000,00000825,00000010,00000011,00000000,00000013,00000000,00000000,00000000,                                                                                                                                        
R211,KINGS HIGHWAY-EAST 16TH ST    ,00038060,00002819,00000223,00001223,00000034,00009776,00034264,00000036,00000424,00001322,00000062,00000645,00000000,00000034,00003049,00000227,00000063,00000000,00000059,00000000,00000000,00000000,                                                                                                                                        
R212,59TH STREET-4TH AVENUE        ,00028282,00000991,00000087,00000509,00000009,00009593,00021497,00000031,00000214,00000811,00000043,00000148,00000000,00000048,00001121,00000082,00000038,00000000,00000058,00000000,00000000,00000000,                                                                                                                                        
R213,BAY RIDGE AVE-4TH AVENUE      ,00016201,00000905,00000074,00000409,00000001,00004285,00015817,00000007,00000158,00000501,00000061,00000144,00000000,00000007,00001066,00000089,00000021,00000000,00000026,00000000,00000000,00000000,                                                                                                                                        
R214,77TH STREET-4TH AVENUE        ,00012394,00000695,00000031,00000213,00000000,00001999,00009827,00000008,00000104,00000351,00000027,00000202,00000000,00000004,00000880,00000064,00000029,00000000,00000039,00000000,00000000,00000000,                                                                                                                                        
R215,86TH STREET-4TH AVENUE        ,00018316,00000856,00000080,00000544,00000001,00007481,00017788,00000017,00000313,00000943,00000160,00000217,00000000,00000016,00001459,00000102,00000043,00000000,00000032,00000000,00000000,00000000,                                                                                                                                        
R216,BAY RIDGE - 95TH STREET       ,00014241,00000940,00000103,00000231,00000001,00002424,00010499,00000009,00000160,00000503,00000072,00000235,00000000,00000003,00000864,00000128,00000024,00000000,00000028,00000000,00000000,00000000,                                                                                                                                        
R217,HOYT ST-SCHERMERHORN ST       ,00023542,00001028,00000156,00000302,00000001,00008882,00011457,00000036,00000440,00001225,00000022,00000073,00000000,00000005,00003006,00000046,00000039,00000000,00000082,00000000,00000000,00000000,                                                                                                                                        
R218,ELMHURST AVE-BROADWAY         ,00026082,00001930,00000143,00000722,00000005,00008028,00036592,00000024,00000382,00000787,00000016,00000143,00000000,00000020,00001664,00000030,00000036,00000000,00000076,00000000,00000000,00000000,                                                                                                                                        
R219,67TH AVENUE-QUEENS BLVD       ,00019490,00002001,00000087,00000576,00000000,00003092,00018984,00000033,00000193,00000558,00000037,00000395,00000000,00000018,00001620,00000104,00000053,00000000,00000059,00000000,00000000,00000000,                                                                                                                                        
R220,CARROLL ST-PRESIDENT ST       ,00021522,00000812,00000096,00000238,00000002,00004300,00021369,00000004,00000211,00000647,00000048,00000289,00000000,00000012,00001457,00000110,00000104,00000000,00000199,00000000,00000000,00000000,                                                                                                                                        
R221,167TH STREET-RIVER AVENUE     ,00019805,00000542,00000107,00000257,00000002,00013341,00010904,00000021,00000286,00001417,00000020,00000034,00000000,00000009,00001435,00000020,00000007,00000000,00000054,00000000,00000000,00000000,                                                                                                                                        
R222,177TH STREET-PARKCHESTER      ,00021556,00001003,00000129,00000326,00000001,00009118,00015224,00000029,00000304,00001582,00000089,00000172,00000000,00000013,00002906,00000058,00000091,00000000,00000036,00000000,00000000,00000000,                                                                                                                                        
R223,46TH ST-BLISS ST              ,00030548,00001546,00000158,00000423,00000007,00014418,00033873,00000022,00000426,00000849,00000016,00000140,00000000,00000033,00001433,00000041,00000091,00000000,00000101,00000000,00000000,00000000,                                                                                                                                        
R224,CLARK STREET-HENRY STREET     ,00011848,00001046,00000045,00000306,00000026,00002868,00012031,00000016,00000402,00000514,00000014,00000170,00000000,00000034,00000960,00000104,00000036,00000000,00000102,00000000,00000000,00000000,                                                                                                                                        
R225,HOYT STREET-HOYT STREET       ,00009482,00000570,00000083,00000148,00000015,00004315,00004399,00000017,00000225,00000560,00000005,00000026,00000000,00000038,00001402,00000016,00000007,00000000,00000032,00000000,00000000,00000000,                                                                                                                                        
R226,GUN HILL ROAD-SEYMOUR         ,00013252,00000436,00000082,00000101,00000001,00005231,00004846,00000012,00000169,00000833,00000042,00000099,00000000,00000000,00001300,00000015,00000005,00000000,00000020,00000000,00000000,00000000,                                                                                                                                        
R227,RECTOR STREET-CHURCH STREET   ,00018220,00000825,00000035,00000199,00000015,00003551,00015369,00000003,00000806,00000458,00000922,00000406,00000000,00000086,00001403,00000185,00000058,00000000,00000073,00000000,00000000,00000000,                                                                                                                                        
R228,AVENUE J-EAST 16TH STREET     ,00013505,00001017,00000115,00000506,00000002,00004487,00012451,00000009,00000173,00000622,00000012,00000197,00000000,00000019,00000829,00000039,00000014,00000000,00000015,00000000,00000000,00000000,                                                                                                                                        
R229,AVENUE M-EAST 16TH STREET     ,00010331,00000757,00000074,00000265,00000004,00002467,00006663,00000007,00000087,00000252,00000010,00000178,00000000,00000009,00000569,00000078,00000017,00000000,00000013,00000000,00000000,00000000,                                                                                                                                        
R230,NECK ROAD-EAST 16TH STREET    ,00005790,00000519,00000009,00000215,00000005,00000756,00005587,00000005,00000057,00000148,00000002,00000116,00000000,00000002,00000326,00000028,00000008,00000000,00000003,00000000,00000000,00000000,                                                                                                                                        
R231,UNION STREET-4TH AVENUE       ,00014314,00000511,00000057,00000136,00000002,00003596,00014232,00000002,00000265,00000534,00000026,00000172,00000000,00000023,00001121,00000118,00000081,00000000,00000088,00000000,00000000,00000000,                                                                                                                                        
R232,45TH STREET-4TH AVENUE        ,00019287,00000822,00000054,00000313,00000007,00006617,00009844,00000015,00000174,00000669,00000013,00000089,00000000,00000014,00000681,00000031,00000033,00000000,00000053,00000000,00000000,00000000,                                                                                                                                        
