     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,08/21/2010-08/27/2010,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R122,90TH STREET/ELMHURST AVENUE   ,00041665,00001580,00000158,00000485,00000001,00021487,00027538,00000038,00000627,00000847,00000016,00000111,00000000,00000016,00001102,00000020,00000031,00000000,00000060,00000000,00000000,00000000,                                                                                                                                        
R123,FRANKLIN AVE/EASTERN PKWY     ,00024086,00001018,00000155,00000383,00000002,00010479,00020006,00000042,00000400,00001971,00000026,00000113,00000000,00000023,00002665,00000048,00000091,00000000,00000131,00000000,00000000,00000000,                                                                                                                                        
R124,KINGSTON AVE/EASTERN PKWY     ,00012732,00000697,00000106,00000286,00000000,00004281,00004915,00000033,00000171,00000799,00000006,00000045,00000000,00000005,00000882,00000043,00000025,00000000,00000025,00000000,00000000,00000000,                                                                                                                                        
R125,BROAD STREET & WALL STREET    ,00011943,00000335,00000023,00000099,00000008,00002598,00008907,00000017,00000371,00000603,00000064,00000287,00000000,00000064,00001919,00000077,00000035,00000000,00000063,00000000,00000000,00000000,                                                                                                                                        
R126,175TH STREET/FT WASHINGTON    ,00032652,00001323,00000096,00000353,00000006,00008221,00017187,00000038,00000460,00001368,00000019,00000243,00000000,00000024,00001505,00000128,00000078,00000000,00000089,00000000,00000000,00000000,                                                                                                                                        
R127,JAY ST-METROTECH              ,00062305,00002639,00000392,00001069,00000039,00021213,00038965,00000106,00001279,00003776,00000138,00000465,00000000,00000237,00011021,00000288,00000163,00000000,00000250,00000000,00000000,00000000,                                                                                                                                        
R128,SUTPHIN BLVD-HILLSIDE AVE     ,00010941,00000492,00000066,00000111,00000004,00004021,00007502,00000014,00000094,00000366,00000017,00000103,00000000,00000008,00000480,00000009,00000010,00000000,00000043,00000000,00000000,00000000,                                                                                                                                        
R129,BERGEN STREET-SMITH STREET    ,00022490,00000814,00000059,00000237,00000003,00005850,00022141,00000020,00000308,00001099,00000016,00000247,00000000,00000023,00001767,00000120,00000087,00000000,00000234,00000000,00000000,00000000,                                                                                                                                        
R130,KINGS HIGHWAY-MCDONALD AVE    ,00006801,00000443,00000024,00000253,00000000,00002235,00005556,00000006,00000069,00000306,00000005,00000075,00000000,00000003,00000398,00000032,00000020,00000000,00000008,00000000,00000000,00000000,                                                                                                                                        
R131,23RD STREET-PARK AVE SOUTH    ,00059453,00002669,00000207,00000852,00000183,00015125,00050321,00000042,00001145,00002569,00000825,00001015,00000000,00000663,00003409,00000539,00000252,00000000,00000304,00000000,00000000,00000000,                                                                                                                                        
R132,125TH STREET-LEXINGTON AVE    ,00055308,00002429,00000514,00001444,00000190,00032460,00035530,00000098,00001313,00005028,00000174,00000253,00000000,00000956,00005384,00000220,00000144,00000000,00000143,00000000,00000000,00000000,                                                                                                                                        
R133,MOSHOLU PARKWAY-JEROME AVE    ,00020523,00000888,00000125,00000286,00000009,00008664,00010181,00000042,00000285,00001284,00000027,00000055,00000000,00000011,00001614,00000060,00000023,00000000,00000065,00000000,00000000,00000000,                                                                                                                                        
R134,HUNTERS PT AVE-49TH AVE       ,00013298,00000439,00000043,00000107,00000439,00003238,00006011,00000008,00000101,00000350,00000066,00000162,00000000,00001419,00002148,00000107,00000017,00000000,00000039,00000000,00000000,00000000,                                                                                                                                        
R135,NEWKIRK AVE-NOSTRAND AVE      ,00016910,00000714,00000117,00000346,00000001,00007422,00008225,00000035,00000199,00001351,00000029,00000081,00000000,00000010,00002033,00000016,00000027,00000000,00000022,00000000,00000000,00000000,                                                                                                                                        
R136,SHEEPSHEAD BAY ROAD           ,00030548,00001969,00000178,00000950,00000011,00006313,00026614,00000021,00000346,00001178,00000052,00000575,00000000,00000043,00002968,00000136,00000038,00000000,00000038,00000000,00000000,00000000,                                                                                                                                        
R137,MYRTLE AVE-GATES AVENUE       ,00037422,00000997,00000159,00000466,00000003,00017056,00026874,00000035,00000527,00002097,00000045,00000187,00000000,00000008,00001717,00000040,00000054,00000000,00000097,00000000,00000000,00000000,                                                                                                                                        
R138,WEST 4TH ST-WASHINGTON SQ     ,00087703,00003917,00000278,00001157,00000074,00026715,00074643,00000049,00003061,00004279,00000504,00000978,00000000,00000457,00004317,00000552,00000331,00000000,00000898,00000000,00000000,00000000,                                                                                                                                        
R139,CANAL STREET-LISPENARD ST     ,00044104,00001254,00000083,00000377,00000130,00010466,00028904,00000026,00001716,00001528,00000123,00000541,00000000,00000973,00002693,00000327,00000142,00000000,00000277,00000000,00000000,00000000,                                                                                                                                        
R140,QUEENS PLAZA-JACKSON AVE      ,00013605,00000567,00000072,00000318,00000013,00006247,00009336,00000019,00000275,00000714,00000056,00000137,00000000,00000068,00001622,00000072,00000036,00000000,00000056,00000000,00000000,00000000,                                                                                                                                        
R141,71ST AVE-CONTINENTAL AVE      ,00051411,00004736,00000297,00001469,00000028,00012969,00048047,00000071,00000611,00001947,00000123,00000846,00000000,00000168,00004295,00000349,00000179,00000000,00000188,00000000,00000000,00000000,                                                                                                                                        
R142,ESSEX ST-DELANCEY ST          ,00046247,00001894,00000254,00000862,00000009,00016132,00037985,00000025,00001138,00002609,00000093,00000305,00000000,00000071,00003000,00000140,00000141,00000000,00000379,00000000,00000000,00000000,                                                                                                                                        
R143,28TH STREET-PARK AVE SOUTH    ,00052184,00002137,00000168,00000623,00000124,00014799,00039458,00000041,00001293,00001778,00000256,00000870,00000000,00000295,00004119,00000410,00000191,00000000,00000276,00000000,00000000,00000000,                                                                                                                                        
R144,96TH STREET-LEXINGTON AVE     ,00049928,00002656,00000163,00000911,00000045,00015145,00045634,00000055,00000905,00002471,00000254,00000493,00000000,00000308,00004002,00000503,00000303,00000000,00000244,00000000,00000000,00000000,                                                                                                                                        
R145,241TH ST-WHITE PLAINS RD      ,00012554,00000369,00000056,00000133,00000004,00005558,00003798,00000007,00000158,00000810,00000011,00000015,00000000,00000000,00000574,00000006,00000016,00000000,00000037,00000000,00000000,00000000,                                                                                                                                        
R146,HUNTS PT AVE-SOUTHERN BLVD    ,00017657,00000571,00000121,00000374,00000001,00013444,00010411,00000028,00000304,00001754,00000056,00000052,00000000,00000002,00002195,00000037,00000022,00000000,00000038,00000000,00000000,00000000,                                                                                                                                        
R147,61ST STREET-ROOSEVELT AVE     ,00036385,00001959,00000145,00000708,00000183,00013883,00035262,00000034,00000580,00001175,00000029,00000234,00000000,00000767,00001597,00000089,00000048,00000000,00000099,00000000,00000000,00000000,                                                                                                                                        
R148,PARKSIDE AVE-OCEAN AVE        ,00014276,00000539,00000129,00000433,00000000,00006623,00010633,00000029,00000240,00001225,00000008,00000052,00000000,00000001,00001473,00000021,00000027,00000000,00000057,00000000,00000000,00000000,                                                                                                                                        
R149,NEWKIRK AVE-EAST 16TH ST      ,00018904,00001026,00000150,00000522,00000015,00007332,00015443,00000023,00000224,00001025,00000032,00000176,00000000,00000019,00001634,00000051,00000029,00000000,00000054,00000000,00000000,00000000,                                                                                                                                        
R150,AVENUE U-EAST 16TH STREET     ,00007834,00000628,00000033,00000360,00000001,00002229,00007978,00000017,00000120,00000213,00000007,00000061,00000000,00000002,00000322,00000014,00000016,00000000,00000018,00000000,00000000,00000000,                                                                                                                                        
R151,STILLWELL AVE-CONEY ISLAND    ,00040851,00002070,00000195,00001239,00000008,00014422,00020306,00000054,00001300,00002402,00000063,00000156,00000000,00000011,00002573,00000087,00000034,00000000,00000178,00000000,00000000,00000000,                                                                                                                                        
R152,ROCKAWAY PKWY-GLENWOOD RD     ,00021694,00000641,00000145,00000438,00000000,00012542,00013006,00000037,00000427,00002123,00000055,00000123,00000000,00000014,00003134,00000021,00000010,00000000,00000033,00000000,00000000,00000000,                                                                                                                                        
R153,UTICA AVE-STUYVESANT AVE      ,00023286,00000763,00000188,00000327,00000009,00015710,00015365,00000061,00000570,00002700,00000023,00000106,00000000,00000011,00003612,00000031,00000025,00000000,00000085,00000000,00000000,00000000,                                                                                                                                        
R154,TREMONT AVE-179TH ST          ,00016623,00000537,00000122,00000218,00000005,00011543,00009797,00000019,00000324,00001334,00000006,00000107,00000000,00000011,00001415,00000006,00000011,00000000,00000043,00000000,00000000,00000000,                                                                                                                                        
R155,KINGSBRIDGE RD-196TH ST       ,00015520,00000445,00000088,00000236,00000002,00008652,00008317,00000012,00000236,00001132,00000031,00000042,00000000,00000021,00001142,00000009,00000008,00000000,00000030,00000000,00000000,00000000,                                                                                                                                        
R156,BEDFORD PARK BLVD-203RD ST    ,00011672,00000512,00000074,00000257,00000002,00005882,00008319,00000019,00000138,00000761,00000018,00000058,00000000,00000003,00001287,00000013,00000002,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R157,205TH ST-BAINBRIDGE AVE       ,00015813,00000563,00000100,00000263,00000002,00008033,00009811,00000025,00000241,00001098,00000050,00000091,00000000,00000006,00001244,00000040,00000033,00000000,00000087,00000000,00000000,00000000,                                                                                                                                        
R158,UNION TURNPIKE-KEW GARDENS    ,00036128,00002361,00000239,00001120,00000032,00015234,00044311,00000074,00000739,00002178,00000093,00000441,00000000,00000145,00004407,00000156,00000093,00000000,00000173,00000000,00000000,00000000,                                                                                                                                        
R159,116TH STREET-COLUMBIA         ,00030664,00001249,00000063,00000340,00000043,00006710,00022930,00000034,00000848,00001296,00000085,00000191,00000000,00000285,00000906,00000324,00000171,00000000,00000344,00000000,00000000,00000000,                                                                                                                                        
R160,ASTOR PLACE-4 AVENUE          ,00033452,00001368,00000084,00000359,00000046,00009788,00028623,00000017,00001243,00001557,00000138,00000431,00000000,00000336,00001473,00000236,00000144,00000000,00000292,00000000,00000000,00000000,                                                                                                                                        
R161,KINGSBRIDGE RD-JEROME AVE     ,00018836,00000691,00000138,00000271,00000001,00010463,00010114,00000035,00000248,00001450,00000031,00000061,00000000,00000003,00001404,00000022,00000014,00000000,00000029,00000000,00000000,00000000,                                                                                                                                        
R162,ELDER AVE-WESTCHESTER AVE     ,00023534,00000627,00000091,00000188,00000000,00013782,00008732,00000028,00000247,00001386,00000016,00000080,00000000,00000007,00001103,00000014,00000026,00000000,00000048,00000000,00000000,00000000,                                                                                                                                        
R163,14TH STREET-6TH AVENUE        ,00055746,00002014,00000159,00000765,00000024,00015216,00049398,00000046,00001437,00003260,00000260,00000699,00000000,00000128,00003628,00000333,00000310,00000000,00000410,00000000,00000000,00000000,                                                                                                                                        
R164,66TH STREET-BROADWAY          ,00039812,00003028,00000185,00000825,00000120,00011268,00032437,00000042,00001134,00002161,00000132,00000533,00000000,00000716,00001873,00000366,00000158,00000000,00000250,00000000,00000000,00000000,                                                                                                                                        
R165,TOMPKINSVILLE                 ,00002730,00000056,00000006,00000007,00000000,00000421,00000380,00000000,00000021,00000022,00000003,00000009,00000000,00000000,00000060,00000008,00000000,00000000,00000009,00000000,00000000,00000000,                                                                                                                                        
R166,79TH STREET-BROADWAY          ,00034611,00002550,00000166,00000729,00000013,00012883,00028022,00000033,00001390,00001942,00000089,00000422,00000000,00000130,00001505,00000249,00000102,00000000,00000322,00000000,00000000,00000000,                                                                                                                                        
R167,86TH STREET-BROADWAY          ,00037994,00003242,00000248,00000977,00000016,00012533,00033565,00000047,00000945,00002189,00000047,00000463,00000000,00000118,00001987,00000300,00000211,00000000,00000318,00000000,00000000,00000000,                                                                                                                                        
R168,96TH STREET-BROADWAY          ,00070864,00005811,00000461,00001790,00000025,00031139,00066021,00000124,00002440,00004766,00000123,00000814,00000001,00000247,00004855,00000416,00000336,00000000,00000490,00000000,00000000,00000000,                                                                                                                                        
R169,137TH STREET-BROADWAY         ,00027940,00001112,00000156,00000342,00000010,00015324,00023737,00000025,00000536,00001873,00000055,00000084,00000000,00000024,00002073,00000089,00000092,00000000,00000090,00000000,00000000,00000000,                                                                                                                                        
R170,14TH STREET-UNION SQUARE      ,00236339,00009350,00000788,00003350,00000412,00078083,00221767,00000189,00007922,00014985,00000971,00002796,00000000,00001851,00016688,00001630,00000955,00000000,00001640,00000000,00000000,00000000,                                                                                                                                        
R171,7TH AVENUE-PARK PLACE         ,00018420,00000744,00000064,00000225,00000004,00004208,00023239,00000013,00000302,00000901,00000011,00000223,00000000,00000021,00001524,00000142,00000106,00000000,00000143,00000000,00000000,00000000,                                                                                                                                        
R172,BRIGHTON BEACH-CONEY ISLAND   ,00027527,00002437,00000194,00000891,00000020,00007198,00018735,00000027,00000484,00001055,00000017,00000263,00000000,00000060,00001219,00000084,00000021,00000000,00000070,00000000,00000000,00000000,                                                                                                                                        
R173,207TH STREET-BROADWAY         ,00014562,00000871,00000134,00000460,00000001,00006440,00014057,00000020,00000234,00000943,00000041,00000089,00000000,00000007,00001605,00000046,00000062,00000000,00000052,00000000,00000000,00000000,                                                                                                                                        
R174,181ST STREET-FT WASH AVE      ,00020429,00001366,00000099,00000451,00000006,00005891,00019771,00000017,00000312,00001114,00000015,00000263,00000000,00000020,00001774,00000119,00000090,00000000,00000119,00000000,00000000,00000000,                                                                                                                                        
R175,8TH AVENUE-14TH STREET        ,00081317,00002914,00000246,00001174,00000157,00028441,00072211,00000088,00002694,00004301,00000317,00000820,00000000,00000610,00004991,00000626,00000336,00000000,00000837,00000000,00000000,00000000,                                                                                                                                        
R176,33RD STREET-PARK AVENUE       ,00069194,00003013,00000200,00000728,00000134,00020126,00053229,00000039,00002043,00003180,00000787,00001065,00000000,00000291,00003393,00000502,00000277,00000000,00000442,00000000,00000000,00000000,                                                                                                                                        
R177,68TH STREET-HUNTER COLLEGE    ,00077038,00004179,00000198,00000817,00000163,00016928,00052946,00000035,00001318,00003129,00000446,00000789,00000000,00000786,00003388,00000605,00000288,00000000,00000395,00000000,00000000,00000000,                                                                                                                                        
R178,77TH STREET-LEXINGTON AVE     ,00079606,00004969,00000223,00001006,00000093,00022347,00061523,00000031,00001831,00002907,00000264,00001046,00000000,00000493,00003069,00000641,00000391,00000000,00000434,00000000,00000000,00000000,                                                                                                                                        
R179,86TH STREET-LEXINGTON AVE     ,00126541,00007018,00000412,00001644,00000128,00039009,00116633,00000092,00002884,00006005,00000576,00001794,00000000,00000619,00007470,00001236,00000678,00000000,00000784,00000000,00000000,00000000,                                                                                                                                        
R180,103RD STREET-LEXINGTON AVE    ,00034073,00001564,00000193,00000671,00000020,00015032,00022123,00000037,00000576,00002118,00000059,00000140,00000000,00000069,00002442,00000156,00000055,00000000,00000122,00000000,00000000,00000000,                                                                                                                                        
R181,110TH STREET-LEXINGTON AVE    ,00023910,00001273,00000112,00000408,00000000,00012575,00017458,00000035,00000366,00001980,00000037,00000085,00000000,00000018,00002275,00000063,00000039,00000000,00000071,00000000,00000000,00000000,                                                                                                                                        
R182,116TH STREET-LEXINGTON AVE    ,00031876,00001283,00000229,00000609,00000009,00020074,00022782,00000039,00000618,00002589,00000058,00000065,00000000,00000024,00002758,00000076,00000082,00000000,00000106,00000000,00000000,00000000,                                                                                                                                        
R183,BEDFORD PARK BLVD-JEROME AV   ,00009964,00000282,00000052,00000171,00000000,00004970,00005655,00000018,00000133,00000721,00000019,00000048,00000000,00000002,00000822,00000030,00000009,00000000,00000021,00000000,00000000,00000000,                                                                                                                                        
R184,CORTELYOU RD-EAST 16TH ST     ,00014944,00000766,00000103,00000297,00000001,00005275,00011942,00000023,00000178,00000849,00000045,00000131,00000000,00000013,00001172,00000043,00000068,00000000,00000047,00000000,00000000,00000000,                                                                                                                                        
R185,DYCKMAN STREET-BROADWAY       ,00012639,00000694,00000058,00000227,00000000,00004686,00010513,00000007,00000188,00000680,00000012,00000066,00000000,00000013,00000938,00000026,00000062,00000000,00000065,00000000,00000000,00000000,                                                                                                                                        
R186,86TH ST-CENTRAL PARK WEST     ,00018090,00001371,00000065,00000431,00000003,00005863,00018141,00000016,00000687,00001010,00000044,00000259,00000000,00000078,00001152,00000134,00000149,00000000,00000179,00000000,00000000,00000000,                                                                                                                                        
R187,81ST STREET-MUSEUM            ,00031075,00001235,00000076,00000310,00000030,00013156,00018676,00000018,00002723,00001507,00000081,00000289,00000000,00000158,00001258,00000177,00000073,00000000,00000325,00000000,00000000,00000000,                                                                                                                                        
R188,50TH STREET-8TH AVENUE        ,00037668,00001493,00000157,00000640,00000074,00014527,00026573,00000015,00002108,00001837,00000075,00000315,00000000,00000353,00001518,00000227,00000121,00000000,00000466,00000000,00000000,00000000,                                                                                                                                        
R189,CHRISTOPHER ST-SHERIDAN SQ    ,00025200,00001590,00000084,00000429,00000025,00008248,00017298,00000026,00001333,00001402,00000080,00000269,00000000,00000104,00000914,00000151,00000105,00000000,00000265,00000000,00000000,00000000,                                                                                                                                        
R190,23RD STREET-7TH AVENUE        ,00029108,00001827,00000180,00000877,00000055,00010115,00025366,00000037,00000961,00001579,00000163,00000325,00000000,00000199,00001792,00000214,00000119,00000000,00000218,00000000,00000000,00000000,                                                                                                                                        
R191,103RD STREET-BROADWAY         ,00027243,00002385,00000171,00000659,00000009,00013851,00023212,00000038,00001155,00001744,00000026,00000194,00000000,00000057,00001594,00000159,00000121,00000000,00000262,00000000,00000000,00000000,                                                                                                                                        
R192,110TH STREET-BROADWAY         ,00028049,00001941,00000152,00000724,00000008,00010009,00024791,00000030,00000778,00001717,00000039,00000192,00000000,00000071,00001430,00000152,00000135,00000000,00000270,00000000,00000000,00000000,                                                                                                                                        
R193,157TH STREET-BROADWAY         ,00019887,00001192,00000177,00000450,00000006,00012779,00016479,00000039,00000348,00001592,00000020,00000038,00000000,00000010,00001448,00000038,00000045,00000000,00000075,00000000,00000000,00000000,                                                                                                                                        
R194,BLEECKER ST-LAFAYETTE ST      ,00025371,00000827,00000065,00000215,00000054,00009451,00024530,00000020,00001123,00001501,00000076,00000317,00000000,00000260,00001191,00000152,00000157,00000000,00000219,00000000,00000000,00000000,                                                                                                                                        
R195,161ST STREET-YANKEE STADIUM   ,00066329,00002234,00000292,00000928,00000049,00027706,00027298,00000070,00001946,00004372,00000158,00000323,00000000,00000118,00005678,00000180,00000051,00000000,00000251,00000000,00000000,00000000,                                                                                                                                        
R196,PROSPECT PARK-EMPIRE BLVD     ,00017365,00000814,00000136,00000327,00000000,00008336,00015290,00000021,00000397,00001562,00000020,00000083,00000000,00000013,00002005,00000029,00000055,00000000,00000074,00000000,00000000,00000000,                                                                                                                                        
R197,36TH STREET-4TH AVENUE        ,00024935,00000967,00000111,00000421,00000010,00010257,00020791,00000028,00000264,00001111,00000025,00000193,00000000,00000043,00001321,00000096,00000083,00000000,00000041,00000000,00000000,00000000,                                                                                                                                        
R198,NOSTRAND AVE-FULTON ST        ,00029463,00000971,00000277,00000500,00000000,00018750,00020873,00000046,00000737,00002968,00000036,00000129,00000000,00000021,00003467,00000042,00000092,00000000,00000153,00000000,00000000,00000000,                                                                                                                                        
R199,KINGSTON AVE-THROOP AVE       ,00010780,00000379,00000082,00000154,00000000,00005606,00005496,00000014,00000185,00001072,00000009,00000052,00000000,00000006,00001149,00000024,00000044,00000000,00000026,00000000,00000000,00000000,                                                                                                                                        
R200,EUCLID AVE-PITKIN AVE         ,00021032,00000694,00000132,00000249,00000004,00009459,00009346,00000021,00000302,00001590,00000009,00000071,00000000,00000007,00002633,00000026,00000016,00000000,00000033,00000000,00000000,00000000,                                                                                                                                        
R201,WOODHAVEN BLVD-QUEENS BLVD    ,00049515,00002404,00000220,00000897,00000009,00015935,00037893,00000045,00000917,00002204,00000084,00000354,00000000,00000044,00004392,00000110,00000067,00000000,00000152,00000000,00000000,00000000,                                                                                                                                        
R202,63RD DRIVE-REGO PARK          ,00033027,00003682,00000223,00000953,00000014,00007369,00030566,00000061,00000425,00001233,00000076,00000543,00000000,00000060,00002325,00000126,00000074,00000000,00000094,00000000,00000000,00000000,                                                                                                                                        
R203,23RD STREET-6TH AVENUE        ,00030983,00001255,00000144,00000463,00000035,00007763,00028249,00000024,00000575,00001339,00000229,00000725,00000000,00000102,00001417,00000326,00000119,00000000,00000149,00000000,00000000,00000000,                                                                                                                                        
R204,CHURCH AVE-MCDONALD AVE       ,00017661,00001277,00000098,00000657,00000000,00006779,00019224,00000013,00000202,00000860,00000020,00000128,00000000,00000005,00001205,00000040,00000016,00000000,00000051,00000000,00000000,00000000,                                                                                                                                        
R205,149TH ST-GRAND CONCOURSE      ,00024208,00000917,00000169,00000443,00000006,00014573,00014344,00000027,00000458,00002339,00000054,00000075,00000000,00000033,00003703,00000051,00000027,00000000,00000068,00000000,00000000,00000000,                                                                                                                                        
R206,125TH STREET-LENOX AVENUE     ,00019953,00000962,00000218,00000562,00000014,00012713,00014188,00000042,00000756,00001869,00000070,00000078,00000000,00000168,00002734,00000055,00000047,00000000,00000116,00000000,00000000,00000000,                                                                                                                                        
R207,135TH STREET-LENOX AVENUE     ,00020518,00001168,00000221,00000589,00000016,00009849,00014340,00000058,00000362,00001752,00000044,00000064,00000000,00000023,00003609,00000051,00000073,00000000,00000052,00000000,00000000,00000000,                                                                                                                                        
R208,103RD ST-ROOSEVELT AVE        ,00045850,00000851,00000116,00000346,00000000,00026011,00020425,00000005,00001084,00000823,00000011,00000062,00000000,00000009,00000896,00000026,00000024,00000000,00000043,00000000,00000000,00000000,                                                                                                                                        
R209,STERLING ST-NOSTRAND AVE      ,00012612,00000809,00000111,00000208,00000000,00005484,00006906,00000021,00000223,00000767,00000013,00000084,00000000,00000001,00001238,00000027,00000017,00000000,00000029,00000000,00000000,00000000,                                                                                                                                        
R210,BEVERLY RD-NOSTRAND AVE       ,00009936,00000412,00000042,00000129,00000001,00003896,00004488,00000002,00000131,00000571,00000007,00000055,00000000,00000000,00000786,00000010,00000010,00000000,00000020,00000000,00000000,00000000,                                                                                                                                        
R211,KINGS HIGHWAY-EAST 16TH ST    ,00035575,00002639,00000204,00001200,00000032,00009491,00032738,00000034,00000434,00001505,00000060,00000548,00000000,00000031,00002894,00000223,00000049,00000000,00000090,00000000,00000000,00000000,                                                                                                                                        
R212,59TH STREET-4TH AVENUE        ,00027704,00000951,00000083,00000491,00000007,00009877,00020701,00000026,00000236,00000895,00000049,00000130,00000000,00000042,00001036,00000060,00000038,00000000,00000067,00000000,00000000,00000000,                                                                                                                                        
R213,BAY RIDGE AVE-4TH AVENUE      ,00015843,00000867,00000061,00000383,00000001,00004266,00015209,00000009,00000152,00000531,00000063,00000165,00000000,00000008,00001050,00000096,00000025,00000000,00000039,00000000,00000000,00000000,                                                                                                                                        
R214,77TH STREET-4TH AVENUE        ,00012097,00000686,00000027,00000209,00000001,00002037,00009386,00000009,00000108,00000364,00000024,00000208,00000000,00000003,00000831,00000067,00000022,00000000,00000044,00000000,00000000,00000000,                                                                                                                                        
R215,86TH STREET-4TH AVENUE        ,00017633,00000861,00000062,00000520,00000000,00007370,00017123,00000015,00000303,00001045,00000172,00000207,00000000,00000011,00001398,00000097,00000040,00000000,00000031,00000000,00000000,00000000,                                                                                                                                        
R216,BAY RIDGE - 95TH STREET       ,00013789,00000895,00000084,00000202,00000002,00002535,00010335,00000013,00000138,00000587,00000078,00000242,00000000,00000002,00000834,00000103,00000027,00000000,00000038,00000000,00000000,00000000,                                                                                                                                        
R217,HOYT ST-SCHERMERHORN ST       ,00022691,00000893,00000125,00000285,00000003,00008813,00010772,00000047,00000452,00001345,00000016,00000072,00000000,00000005,00002760,00000056,00000034,00000000,00000086,00000000,00000000,00000000,                                                                                                                                        
R218,ELMHURST AVE-BROADWAY         ,00025400,00001840,00000143,00000679,00000000,00007933,00035179,00000030,00000339,00000817,00000005,00000141,00000000,00000028,00001576,00000033,00000032,00000000,00000079,00000000,00000000,00000000,                                                                                                                                        
R219,67TH AVENUE-QUEENS BLVD       ,00018949,00001996,00000071,00000562,00000002,00002908,00018631,00000031,00000182,00000530,00000042,00000396,00000000,00000033,00001583,00000089,00000051,00000000,00000073,00000000,00000000,00000000,                                                                                                                                        
R220,CARROLL ST-PRESIDENT ST       ,00021053,00000856,00000085,00000213,00000002,00004531,00020704,00000015,00000229,00000837,00000014,00000297,00000000,00000021,00001485,00000112,00000103,00000000,00000160,00000000,00000000,00000000,                                                                                                                                        
R221,167TH STREET-RIVER AVENUE     ,00019316,00000505,00000110,00000245,00000001,00012910,00010372,00000015,00000251,00001364,00000009,00000021,00000000,00000001,00001435,00000018,00000008,00000000,00000045,00000000,00000000,00000000,                                                                                                                                        
R222,177TH STREET-PARKCHESTER      ,00020626,00000964,00000151,00000332,00000000,00008910,00014613,00000026,00000236,00001649,00000077,00000140,00000000,00000020,00002814,00000064,00000076,00000000,00000042,00000000,00000000,00000000,                                                                                                                                        
R223,46TH ST-BLISS ST              ,00029266,00001438,00000135,00000430,00000009,00014507,00032591,00000027,00000357,00000961,00000019,00000152,00000000,00000041,00001348,00000067,00000089,00000000,00000066,00000000,00000000,00000000,                                                                                                                                        
R224,CLARK STREET-HENRY STREET     ,00011210,00001027,00000049,00000259,00000009,00002832,00011083,00000017,00000426,00000471,00000017,00000166,00000000,00000037,00000923,00000104,00000048,00000000,00000092,00000000,00000000,00000000,                                                                                                                                        
R225,HOYT STREET-HOYT STREET       ,00009044,00000510,00000058,00000131,00000005,00004337,00004251,00000019,00000221,00000532,00000003,00000018,00000000,00000042,00001409,00000013,00000009,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R226,GUN HILL ROAD-SEYMOUR         ,00013185,00000413,00000072,00000103,00000000,00005061,00004778,00000009,00000152,00000872,00000048,00000097,00000000,00000000,00001216,00000011,00000003,00000000,00000031,00000000,00000000,00000000,                                                                                                                                        
R227,RECTOR STREET-CHURCH STREET   ,00018350,00000842,00000036,00000193,00000013,00003605,00014484,00000005,00000967,00000561,00000967,00000387,00000000,00000076,00001401,00000181,00000061,00000000,00000091,00000000,00000000,00000000,                                                                                                                                        
R228,AVENUE J-EAST 16TH STREET     ,00012492,00000861,00000105,00000494,00000006,00004251,00011088,00000011,00000180,00000581,00000005,00000149,00000000,00000022,00000766,00000046,00000014,00000000,00000025,00000000,00000000,00000000,                                                                                                                                        
R229,AVENUE M-EAST 16TH STREET     ,00009296,00000729,00000075,00000227,00000004,00002255,00006499,00000006,00000072,00000332,00000010,00000167,00000000,00000007,00000548,00000046,00000019,00000000,00000017,00000000,00000000,00000000,                                                                                                                                        
R230,NECK ROAD-EAST 16TH STREET    ,00005540,00000521,00000021,00000226,00000002,00000725,00005377,00000002,00000049,00000156,00000002,00000112,00000000,00000004,00000319,00000029,00000009,00000000,00000005,00000000,00000000,00000000,                                                                                                                                        
R231,UNION STREET-4TH AVENUE       ,00014280,00000484,00000054,00000131,00000000,00003707,00013917,00000008,00000268,00000666,00000025,00000198,00000000,00000019,00001060,00000089,00000074,00000000,00000078,00000000,00000000,00000000,                                                                                                                                        
R232,45TH STREET-4TH AVENUE        ,00018634,00000758,00000062,00000309,00000003,00006657,00009379,00000012,00000243,00000683,00000011,00000068,00000000,00000020,00000619,00000025,00000019,00000000,00000040,00000000,00000000,00000000,                                                                                                                                        
R233,53RD STREET-4TH AVENUE        ,00019007,00000585,00000083,00000238,00000003,00006604,00010774,00000012,00000128,00000739,00000025,00000051,00000000,00000013,00000583,00000019,00000020,00000000,00000020,00000000,00000000,00000000,                                                                                                                                        
