     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,07/02/2011-07/08/2011,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R122,90TH STREET/ELMHURST AVENUE   ,00044049,00001630,00000199,00000485,00000011,00021025,00025633,00000000,00000000,00000000,00000013,00000132,00000000,00000007,00000723,00000048,00000042,00000000,00000096,00000000,00000000,00000000,                                                                                                                                        
R123,FRANKLIN AVE/EASTERN PKWY     ,00026409,00001026,00000178,00000401,00000003,00011251,00020253,00000000,00000000,00000000,00000033,00000097,00000000,00000010,00001171,00000069,00000089,00000000,00000121,00000000,00000000,00000000,                                                                                                                                        
R124,KINGSTON AVE/EASTERN PKWY     ,00013584,00000694,00000099,00000234,00000000,00004747,00005315,00000000,00000000,00000000,00000016,00000050,00000000,00000002,00000290,00000025,00000019,00000000,00000045,00000000,00000000,00000000,                                                                                                                                        
R125,BROAD STREET & WALL STREET    ,00011168,00000325,00000036,00000072,00000025,00002620,00007997,00000000,00000000,00000000,00000056,00000214,00000000,00000045,00000512,00000110,00000046,00000000,00000049,00000000,00000000,00000000,                                                                                                                                        
R126,175TH STREET/FT WASHINGTON    ,00036929,00001593,00000110,00000392,00000003,00009848,00016734,00000000,00000000,00000000,00000005,00000259,00000000,00000023,00000731,00000173,00000115,00000000,00000130,00000000,00000000,00000000,                                                                                                                                        
R127,JAY ST-METROTECH              ,00066865,00002865,00000566,00001109,00000076,00023990,00044554,00000000,00000001,00000000,00000099,00000425,00000000,00000183,00001768,00000483,00000321,00000000,00000304,00000000,00000000,00000000,                                                                                                                                        
R128,SUTPHIN BLVD-HILLSIDE AVE     ,00011582,00000537,00000061,00000135,00000005,00004227,00007241,00000000,00000000,00000000,00000003,00000052,00000000,00000013,00000193,00000019,00000009,00000000,00000032,00000000,00000000,00000000,                                                                                                                                        
R129,BERGEN STREET-SMITH STREET    ,00023156,00000910,00000066,00000238,00000004,00005873,00020507,00000000,00000000,00000000,00000016,00000187,00000000,00000014,00000876,00000170,00000123,00000000,00000224,00000000,00000000,00000000,                                                                                                                                        
R130,KINGS HIGHWAY-MCDONALD AVE    ,00007238,00000522,00000032,00000207,00000002,00002219,00005556,00000000,00000000,00000000,00000011,00000057,00000000,00000000,00000150,00000052,00000022,00000000,00000013,00000000,00000000,00000000,                                                                                                                                        
R131,23RD STREET-PARK AVE SOUTH    ,00059179,00002721,00000240,00000725,00000299,00014484,00043287,00000000,00000000,00000000,00000559,00000725,00000000,00000513,00001652,00000622,00000281,00000000,00000323,00000000,00000000,00000000,                                                                                                                                        
R132,125TH STREET-LEXINGTON AVE    ,00058650,00002739,00000587,00001477,00000315,00033209,00034306,00000000,00000000,00000000,00000154,00000224,00000000,00000784,00001823,00000277,00000105,00000000,00000232,00000000,00000000,00000000,                                                                                                                                        
R133,MOSHOLU PARKWAY-JEROME AVE    ,00022191,00000957,00000144,00000288,00000009,00009794,00010421,00000000,00000000,00000000,00000038,00000047,00000000,00000010,00000897,00000087,00000041,00000000,00000107,00000000,00000000,00000000,                                                                                                                                        
R134,HUNTERS PT AVE-49TH AVE       ,00012664,00000405,00000024,00000119,00000699,00002960,00005589,00000000,00000000,00000000,00000058,00000135,00000000,00001100,00000823,00000168,00000027,00000000,00000033,00000000,00000000,00000000,                                                                                                                                        
R135,NEWKIRK AVE-NOSTRAND AVE      ,00017464,00000798,00000113,00000246,00000010,00008013,00008274,00000000,00000000,00000000,00000011,00000070,00000000,00000008,00000641,00000031,00000034,00000000,00000047,00000000,00000000,00000000,                                                                                                                                        
R136,SHEEPSHEAD BAY ROAD           ,00028175,00001824,00000156,00000720,00000026,00006275,00021167,00000000,00000000,00000000,00000020,00000410,00000000,00000016,00001061,00000220,00000064,00000000,00000080,00000000,00000000,00000000,                                                                                                                                        
R137,MYRTLE AVE-GATES AVENUE       ,00039922,00001038,00000213,00000467,00000009,00017203,00024782,00000000,00000000,00000000,00000007,00000099,00000000,00000005,00000808,00000055,00000101,00000000,00000140,00000000,00000000,00000000,                                                                                                                                        
R138,WEST 4TH ST-WASHINGTON SQ     ,00096154,00004110,00000323,00001102,00000168,00030128,00071493,00000000,00000000,00000000,00000335,00000812,00000000,00000343,00002231,00000832,00000469,00000000,00000972,00000000,00000000,00000000,                                                                                                                                        
R139,CANAL STREET-LISPENARD ST     ,00047618,00001304,00000081,00000339,00000316,00011731,00027351,00000000,00000000,00000000,00000082,00000401,00000000,00000822,00001059,00000443,00000203,00000000,00000406,00000000,00000000,00000000,                                                                                                                                        
R140,QUEENS PLAZA-JACKSON AVE      ,00014669,00000498,00000085,00000331,00000032,00006608,00011953,00000000,00000000,00000000,00000057,00000094,00000000,00000085,00000801,00000110,00000097,00000000,00000121,00000000,00000000,00000000,                                                                                                                                        
R141,71ST AVE-CONTINENTAL AVE      ,00052558,00004456,00000321,00001486,00000027,00013705,00043929,00000000,00000000,00000000,00000099,00000728,00000000,00000073,00002007,00000526,00000284,00000000,00000249,00000000,00000000,00000000,                                                                                                                                        
R142,ESSEX ST-DELANCEY ST          ,00051917,00002140,00000238,00000800,00000024,00018000,00036494,00000000,00000000,00000000,00000096,00000220,00000000,00000059,00001329,00000241,00000191,00000000,00000430,00000000,00000000,00000000,                                                                                                                                        
R143,28TH STREET-PARK AVE SOUTH    ,00051507,00002025,00000198,00000535,00000170,00014281,00034488,00000000,00000000,00000000,00000137,00000592,00000000,00000283,00002441,00000438,00000228,00000000,00000360,00000000,00000000,00000000,                                                                                                                                        
R144,96TH STREET-LEXINGTON AVE     ,00052042,00002728,00000205,00000789,00000097,00015516,00041926,00000000,00000000,00000000,00000177,00000348,00000000,00000249,00002539,00000458,00000374,00000000,00000286,00000000,00000000,00000000,                                                                                                                                        
R145,241ST ST-WHITE PLAINS RD      ,00013877,00000379,00000053,00000092,00000002,00005587,00003694,00000000,00000001,00000000,00000011,00000020,00000000,00000002,00000309,00000009,00000013,00000000,00000071,00000000,00000000,00000000,                                                                                                                                        
R146,HUNTS PT AVE-SOUTHERN BLVD    ,00021505,00000677,00000126,00000389,00000003,00014649,00010343,00000000,00000000,00000000,00000022,00000035,00000000,00000008,00000787,00000049,00000023,00000000,00000076,00000000,00000000,00000000,                                                                                                                                        
R147,61ST STREET-ROOSEVELT AVE     ,00039389,00001913,00000127,00000622,00000234,00014298,00032358,00000000,00000000,00000000,00000026,00000215,00000000,00000539,00000847,00000182,00000091,00000000,00000187,00000000,00000000,00000000,                                                                                                                                        
R148,PARKSIDE AVE-OCEAN AVE        ,00016520,00000598,00000155,00000293,00000005,00007777,00011620,00000000,00000000,00000000,00000010,00000077,00000000,00000008,00000752,00000031,00000041,00000000,00000053,00000000,00000000,00000000,                                                                                                                                        
R149,NEWKIRK AVE-EAST 16TH ST      ,00022229,00001273,00000182,00000542,00000024,00008716,00016730,00000000,00000000,00000000,00000029,00000129,00000000,00000012,00000744,00000072,00000098,00000000,00000053,00000000,00000000,00000000,                                                                                                                                        
R150,AVENUE U-EAST 16TH STREET     ,00014619,00001056,00000060,00000592,00000008,00003724,00014103,00000000,00000000,00000000,00000022,00000118,00000000,00000003,00000373,00000071,00000046,00000000,00000021,00000000,00000000,00000000,                                                                                                                                        
R151,STILLWELL AVE-CONEY ISLAND    ,00087924,00003454,00000313,00001370,00000017,00024405,00031430,00000000,00000000,00000000,00000066,00000221,00000000,00000019,00000895,00000177,00000086,00000000,00000415,00000000,00000000,00000000,                                                                                                                                        
R152,ROCKAWAY PKWY-GLENWOOD RD     ,00023560,00000618,00000155,00000406,00000000,00013502,00013755,00000000,00000000,00000000,00000053,00000107,00000000,00000004,00001192,00000043,00000028,00000000,00000061,00000000,00000000,00000000,                                                                                                                                        
R153,UTICA AVE-STUYVESANT AVE      ,00028182,00000861,00000219,00000401,00000002,00018075,00017063,00000000,00000000,00000000,00000034,00000081,00000000,00000026,00000971,00000025,00000058,00000000,00000132,00000000,00000000,00000000,                                                                                                                                        
R154,TREMONT AVE-179TH ST          ,00018961,00000549,00000167,00000300,00000000,00012812,00009387,00000000,00000000,00000000,00000013,00000050,00000000,00000009,00000687,00000025,00000018,00000000,00000063,00000000,00000000,00000000,                                                                                                                                        
R155,KINGSBRIDGE RD-196TH ST       ,00017687,00000568,00000109,00000199,00000000,00009132,00007463,00000000,00000000,00000000,00000036,00000030,00000000,00000011,00000588,00000008,00000016,00000000,00000051,00000000,00000000,00000000,                                                                                                                                        
R156,BEDFORD PARK BLVD-203RD ST    ,00013218,00000534,00000074,00000253,00000004,00006272,00007825,00000000,00000000,00000000,00000019,00000049,00000000,00000002,00000557,00000049,00000029,00000000,00000057,00000000,00000000,00000000,                                                                                                                                        
R157,205TH ST-BAINBRIDGE AVE       ,00017589,00000664,00000151,00000281,00000005,00009152,00009692,00000000,00000000,00000000,00000030,00000040,00000000,00000011,00000621,00000043,00000035,00000000,00000126,00000000,00000000,00000000,                                                                                                                                        
R158,UNION TURNPIKE-KEW GARDENS    ,00037327,00002162,00000288,00001089,00000045,00016864,00040444,00000000,00000000,00000000,00000123,00000353,00000000,00000082,00001908,00000257,00000155,00000000,00000207,00000000,00000000,00000000,                                                                                                                                        
R159,116TH STREET-COLUMBIA         ,00036533,00001265,00000105,00000380,00000083,00009517,00026520,00000000,00000000,00000000,00000057,00000154,00000000,00000190,00000478,00000393,00000247,00000000,00000332,00000000,00000000,00000000,                                                                                                                                        
R160,ASTOR PLACE-4 AVENUE          ,00040726,00001580,00000098,00000398,00000123,00012144,00030819,00000000,00000000,00000000,00000124,00000377,00000000,00000280,00000817,00000340,00000220,00000000,00000373,00000000,00000000,00000000,                                                                                                                                        
R161,KINGSBRIDGE RD-JEROME AVE     ,00021266,00000793,00000167,00000288,00000002,00011945,00009694,00000000,00000000,00000000,00000026,00000048,00000000,00000007,00000674,00000027,00000022,00000000,00000050,00000000,00000000,00000000,                                                                                                                                        
R163,14TH STREET-6TH AVENUE        ,00050588,00001928,00000183,00000639,00000031,00014514,00040492,00000000,00000000,00000000,00000168,00000516,00000000,00000112,00001647,00000393,00000356,00000000,00000406,00000000,00000000,00000000,                                                                                                                                        
R164,66TH STREET-BROADWAY          ,00047488,00004162,00000238,00000912,00000212,00014451,00034014,00000000,00000000,00000000,00000120,00000427,00000000,00000599,00001086,00000531,00000235,00000000,00000327,00000000,00000000,00000000,                                                                                                                                        
R165,TOMPKINSVILLE                 ,00002772,00000044,00000004,00000018,00000000,00000425,00000337,00000000,00000000,00000000,00000009,00000008,00000000,00000000,00000005,00000004,00000004,00000000,00000025,00000000,00000000,00000000,                                                                                                                                        
R166,79TH STREET-BROADWAY          ,00036218,00002689,00000182,00000767,00000026,00015593,00028285,00000000,00000000,00000000,00000057,00000344,00000000,00000121,00000805,00000334,00000159,00000000,00000343,00000000,00000000,00000000,                                                                                                                                        
R167,86TH STREET-BROADWAY          ,00038779,00003412,00000270,00000923,00000027,00013877,00033656,00000000,00000000,00000000,00000085,00000344,00000000,00000110,00001055,00000455,00000206,00000000,00000250,00000000,00000000,00000000,                                                                                                                                        
R168,96TH STREET-BROADWAY          ,00073263,00006573,00000539,00002070,00000038,00028968,00068182,00000000,00000000,00000000,00000120,00000644,00000000,00000198,00002215,00000718,00000486,00000000,00000404,00000000,00000000,00000000,                                                                                                                                        
R169,137TH STREET-BROADWAY         ,00027879,00001145,00000164,00000394,00000021,00015896,00022040,00000000,00000000,00000000,00000025,00000076,00000000,00000018,00000875,00000100,00000149,00000000,00000136,00000000,00000000,00000000,                                                                                                                                        
R170,14TH STREET-UNION SQUARE      ,00238683,00009569,00000885,00003292,00000642,00080341,00207650,00000000,00000000,00000000,00000714,00002112,00000000,00001291,00006869,00001943,00001256,00000000,00001814,00000000,00000000,00000000,                                                                                                                                        
R171,7TH AVENUE-PARK PLACE         ,00019548,00000775,00000041,00000227,00000003,00004937,00021150,00000000,00000000,00000000,00000026,00000207,00000000,00000013,00000867,00000196,00000137,00000000,00000145,00000000,00000000,00000000,                                                                                                                                        
R172,BRIGHTON BEACH-CONEY ISLAND   ,00034679,00002590,00000160,00000905,00000026,00008909,00020632,00000000,00000000,00000000,00000022,00000191,00000000,00000036,00000508,00000110,00000049,00000000,00000135,00000000,00000000,00000000,                                                                                                                                        
R173,207TH STREET-BROADWAY         ,00017495,00000922,00000156,00000396,00000002,00007806,00015284,00000000,00000000,00000000,00000044,00000104,00000000,00000012,00000628,00000086,00000090,00000000,00000047,00000000,00000000,00000000,                                                                                                                                        
R174,181ST STREET-FT WASH AVE      ,00022393,00001456,00000117,00000439,00000005,00007890,00020140,00000000,00000000,00000000,00000014,00000123,00000000,00000006,00000817,00000131,00000127,00000000,00000094,00000000,00000000,00000000,                                                                                                                                        
R175,8TH AVENUE-14TH STREET        ,00092007,00003057,00000325,00001304,00000250,00032754,00070919,00000000,00000000,00000000,00000231,00000677,00000000,00000450,00002787,00000734,00000422,00000000,00000921,00000000,00000000,00000000,                                                                                                                                        
R176,33RD STREET-PARK AVENUE       ,00069538,00002742,00000170,00000704,00000119,00019851,00046310,00000000,00000000,00000000,00000566,00000803,00000000,00000245,00001811,00000636,00000280,00000000,00000553,00000000,00000000,00000000,                                                                                                                                        
R177,68TH STREET-HUNTER COLLEGE    ,00073522,00004078,00000216,00000776,00000291,00017169,00044078,00000000,00000000,00000000,00000271,00000621,00000000,00000569,00001737,00000714,00000308,00000000,00000401,00000000,00000000,00000000,                                                                                                                                        
R178,77TH STREET-LEXINGTON AVE     ,00082970,00004843,00000235,00000889,00000141,00022191,00055450,00000000,00000000,00000000,00000225,00000806,00000000,00000402,00001894,00000767,00000454,00000000,00000642,00000000,00000000,00000000,                                                                                                                                        
R179,86TH STREET-LEXINGTON AVE     ,00130897,00007082,00000468,00001525,00000173,00039526,00107213,00000000,00000000,00000000,00000364,00001328,00000000,00000522,00003828,00001420,00000842,00000000,00000923,00000000,00000000,00000000,                                                                                                                                        
R180,103RD STREET-LEXINGTON AVE    ,00035961,00001573,00000241,00000573,00000037,00016126,00021744,00000000,00000000,00000000,00000058,00000124,00000000,00000042,00000957,00000140,00000085,00000000,00000108,00000000,00000000,00000000,                                                                                                                                        
R181,110TH STREET-LEXINGTON AVE    ,00026715,00001392,00000153,00000372,00000007,00013519,00017221,00000000,00000000,00000000,00000029,00000064,00000000,00000023,00000707,00000063,00000074,00000000,00000117,00000000,00000000,00000000,                                                                                                                                        
R182,116TH STREET-LEXINGTON AVE    ,00034830,00001536,00000267,00000580,00000015,00021397,00021462,00000000,00000000,00000000,00000040,00000065,00000000,00000023,00000951,00000064,00000109,00000000,00000137,00000000,00000000,00000000,                                                                                                                                        
R183,BEDFORD PARK BLVD-JEROME AV   ,00010657,00000310,00000051,00000197,00000003,00005481,00005439,00000000,00000000,00000000,00000017,00000021,00000000,00000002,00000326,00000027,00000014,00000000,00000024,00000000,00000000,00000000,                                                                                                                                        
R184,CORTELYOU RD-EAST 16TH ST     ,00016669,00000833,00000079,00000296,00000005,00005994,00011906,00000000,00000000,00000000,00000035,00000147,00000000,00000006,00000535,00000068,00000088,00000000,00000064,00000000,00000000,00000000,                                                                                                                                        
R185,DYCKMAN STREET-BROADWAY       ,00015893,00000743,00000086,00000265,00000006,00006515,00010920,00000000,00000000,00000000,00000004,00000054,00000000,00000003,00000408,00000055,00000090,00000000,00000057,00000000,00000000,00000000,                                                                                                                                        
R186,86TH ST-CENTRAL PARK WEST     ,00018789,00001520,00000085,00000423,00000017,00006328,00016920,00000000,00000000,00000000,00000061,00000244,00000000,00000053,00000579,00000214,00000155,00000000,00000194,00000000,00000000,00000000,                                                                                                                                        
R187,81ST STREET-MUSEUM            ,00037203,00001353,00000112,00000331,00000032,00014090,00018525,00000000,00000000,00000000,00000066,00000247,00000000,00000121,00000652,00000319,00000113,00000000,00000441,00000000,00000000,00000000,                                                                                                                                        
R188,50TH STREET-8TH AVENUE        ,00046134,00001733,00000162,00000618,00000160,00017200,00028009,00000000,00000000,00000000,00000068,00000289,00000000,00000288,00000877,00000443,00000211,00000000,00000647,00000000,00000000,00000000,                                                                                                                                        
R189,CHRISTOPHER ST-SHERIDAN SQ    ,00027649,00001675,00000116,00000445,00000042,00009056,00016615,00000000,00000000,00000000,00000070,00000213,00000000,00000074,00000593,00000208,00000125,00000000,00000301,00000000,00000000,00000000,                                                                                                                                        
R190,23RD STREET-7TH AVENUE        ,00031674,00001926,00000156,00000788,00000095,00011505,00024174,00000000,00000000,00000000,00000101,00000301,00000000,00000110,00000926,00000299,00000173,00000000,00000256,00000000,00000000,00000000,                                                                                                                                        
R191,103RD STREET-BROADWAY         ,00027702,00002615,00000161,00000655,00000015,00013271,00023334,00000000,00000000,00000000,00000035,00000209,00000000,00000042,00000718,00000219,00000171,00000000,00000266,00000000,00000000,00000000,                                                                                                                                        
R192,110TH STREET-BROADWAY         ,00030119,00002306,00000171,00000699,00000021,00010881,00027735,00000000,00000000,00000000,00000027,00000163,00000000,00000051,00000756,00000289,00000159,00000000,00000251,00000000,00000000,00000000,                                                                                                                                        
R193,157TH STREET-BROADWAY         ,00021207,00001189,00000198,00000454,00000007,00013414,00015790,00000000,00000000,00000000,00000020,00000048,00000000,00000014,00000658,00000053,00000049,00000000,00000105,00000000,00000000,00000000,                                                                                                                                        
R194,BLEECKER ST-LAFAYETTE ST      ,00030242,00000923,00000070,00000242,00000063,00010802,00025437,00000000,00000000,00000000,00000076,00000244,00000000,00000227,00000755,00000244,00000175,00000000,00000303,00000000,00000000,00000000,                                                                                                                                        
R195,161ST STREET-YANKEE STADIUM   ,00071780,00002651,00000393,00000927,00000075,00032646,00028937,00000000,00000000,00000000,00000098,00000304,00000000,00000119,00001767,00000235,00000096,00000000,00000321,00000000,00000000,00000000,                                                                                                                                        
R196,PROSPECT PARK-EMPIRE BLVD     ,00019653,00000901,00000125,00000382,00000004,00009839,00015484,00000000,00000000,00000000,00000023,00000077,00000000,00000009,00000851,00000054,00000065,00000000,00000078,00000000,00000000,00000000,                                                                                                                                        
R197,36TH STREET-4TH AVENUE        ,00025671,00000927,00000083,00000457,00000027,00009840,00016836,00000000,00000000,00000000,00000029,00000112,00000000,00000032,00000605,00000118,00000092,00000000,00000057,00000000,00000000,00000000,                                                                                                                                        
R198,NOSTRAND AVE-FULTON ST        ,00034273,00001176,00000320,00000539,00000002,00020742,00022940,00000000,00000000,00000000,00000029,00000116,00000000,00000010,00001002,00000068,00000115,00000000,00000250,00000000,00000000,00000000,                                                                                                                                        
R199,KINGSTON AVE-THROOP AVE       ,00012185,00000371,00000130,00000139,00000000,00006442,00006627,00000000,00000000,00000000,00000007,00000039,00000000,00000001,00000365,00000003,00000039,00000000,00000065,00000000,00000000,00000000,                                                                                                                                        
R200,EUCLID AVE-PITKIN AVE         ,00024543,00000809,00000175,00000284,00000000,00010425,00009842,00000000,00000000,00000000,00000016,00000051,00000000,00000006,00000481,00000026,00000026,00000000,00000072,00000000,00000000,00000000,                                                                                                                                        
R201,WOODHAVEN BLVD-QUEENS BLVD    ,00051533,00002643,00000262,00000844,00000007,00016973,00035070,00000000,00000000,00000000,00000094,00000216,00000000,00000040,00001582,00000189,00000139,00000000,00000173,00000000,00000000,00000000,                                                                                                                                        
R202,63RD DRIVE-REGO PARK          ,00035525,00003601,00000253,00000976,00000018,00008608,00028699,00000000,00000000,00000000,00000047,00000358,00000000,00000043,00001169,00000201,00000149,00000000,00000128,00000000,00000000,00000000,                                                                                                                                        
R203,23RD STREET-6TH AVENUE        ,00030247,00001134,00000142,00000454,00000037,00007619,00023025,00000000,00000000,00000000,00000161,00000459,00000000,00000083,00000844,00000356,00000199,00000000,00000191,00000000,00000000,00000000,                                                                                                                                        
R204,CHURCH AVE-MCDONALD AVE       ,00019972,00001111,00000139,00000536,00000014,00007084,00019150,00000000,00000000,00000000,00000016,00000106,00000000,00000006,00000421,00000075,00000075,00000000,00000080,00000000,00000000,00000000,                                                                                                                                        
R205,149TH ST-GRAND CONCOURSE      ,00036583,00001207,00000283,00000580,00000015,00024114,00019050,00000000,00000000,00000000,00000064,00000073,00000000,00000021,00002406,00000053,00000064,00000000,00000113,00000000,00000000,00000000,                                                                                                                                        
R206,125TH STREET-LENOX AVENUE     ,00028587,00001331,00000314,00000760,00000035,00018116,00019480,00000000,00000000,00000000,00000063,00000087,00000000,00000123,00001068,00000111,00000086,00000000,00000134,00000000,00000000,00000000,                                                                                                                                        
R207,135TH STREET-LENOX AVENUE     ,00028374,00001673,00000342,00000772,00000019,00015325,00020103,00000000,00000000,00000000,00000044,00000061,00000000,00000021,00002237,00000101,00000132,00000000,00000122,00000000,00000000,00000000,                                                                                                                                        
R208,103RD ST-ROOSEVELT AVE        ,00051196,00000906,00000132,00000368,00000001,00027850,00019224,00000000,00000000,00000000,00000011,00000060,00000000,00000002,00000544,00000045,00000037,00000000,00000068,00000000,00000000,00000000,                                                                                                                                        
R209,STERLING ST-NOSTRAND AVE      ,00013300,00000838,00000156,00000247,00000000,00006049,00007271,00000000,00000000,00000000,00000014,00000054,00000000,00000006,00000425,00000035,00000034,00000000,00000051,00000000,00000000,00000000,                                                                                                                                        
R210,BEVERLY RD-NOSTRAND AVE       ,00010574,00000459,00000083,00000127,00000004,00004484,00004382,00000000,00000000,00000000,00000006,00000042,00000000,00000002,00000294,00000015,00000020,00000000,00000022,00000000,00000000,00000000,                                                                                                                                        
R211,KINGS HIGHWAY-EAST 16TH ST    ,00034567,00002647,00000173,00001017,00000031,00009084,00026685,00000000,00000000,00000000,00000052,00000422,00000000,00000019,00000852,00000260,00000088,00000000,00000089,00000000,00000000,00000000,                                                                                                                                        
R212,59TH STREET-4TH AVENUE        ,00029021,00000965,00000100,00000395,00000007,00009376,00018373,00000000,00000000,00000000,00000023,00000086,00000000,00000027,00000477,00000074,00000068,00000000,00000045,00000000,00000000,00000000,                                                                                                                                        
R213,BAY RIDGE AVE-4TH AVENUE      ,00016996,00000810,00000073,00000365,00000005,00005026,00014082,00000000,00000000,00000000,00000088,00000118,00000000,00000001,00000381,00000117,00000051,00000000,00000046,00000000,00000000,00000000,                                                                                                                                        
R214,77TH STREET-4TH AVENUE        ,00012452,00000734,00000055,00000188,00000002,00002328,00008597,00000000,00000000,00000000,00000021,00000135,00000000,00000002,00000361,00000083,00000046,00000000,00000043,00000000,00000000,00000000,                                                                                                                                        
R215,86TH STREET-4TH AVENUE        ,00019851,00000948,00000129,00000510,00000004,00007527,00015557,00000000,00000000,00000000,00000148,00000125,00000000,00000002,00000580,00000133,00000066,00000000,00000060,00000000,00000000,00000000,                                                                                                                                        
R216,BAY RIDGE - 95TH STREET       ,00014342,00000904,00000099,00000196,00000010,00002791,00009475,00000000,00000000,00000000,00000061,00000159,00000000,00000002,00000339,00000104,00000054,00000000,00000037,00000000,00000000,00000000,                                                                                                                                        
R217,HOYT ST-SCHERMERHORN ST       ,00023382,00001032,00000139,00000274,00000001,00008853,00012623,00000000,00000000,00000000,00000008,00000071,00000000,00000007,00000627,00000092,00000086,00000000,00000139,00000000,00000000,00000000,                                                                                                                                        
R218,ELMHURST AVE-BROADWAY         ,00027586,00002029,00000191,00000665,00000003,00008890,00033194,00000000,00000000,00000000,00000006,00000101,00000000,00000020,00001061,00000054,00000108,00000000,00000067,00000000,00000000,00000000,                                                                                                                                        
R219,67TH AVENUE-QUEENS BLVD       ,00019339,00001953,00000103,00000511,00000004,00003116,00016316,00000000,00000000,00000000,00000032,00000315,00000000,00000007,00000886,00000148,00000091,00000000,00000089,00000000,00000000,00000000,                                                                                                                                        
R220,CARROLL ST-PRESIDENT ST       ,00027044,00000880,00000079,00000239,00000007,00006534,00021779,00000000,00000000,00000000,00000021,00000289,00000000,00000018,00000828,00000227,00000132,00000000,00000250,00000000,00000000,00000000,                                                                                                                                        
R221,167TH STREET-RIVER AVENUE     ,00021552,00000593,00000122,00000233,00000000,00013309,00010267,00000000,00000000,00000000,00000012,00000025,00000000,00000006,00000790,00000013,00000010,00000000,00000087,00000000,00000000,00000000,                                                                                                                                        
R222,177TH STREET-PARKCHESTER      ,00037801,00001570,00000213,00000490,00000011,00017961,00021705,00000000,00000000,00000000,00000116,00000201,00000000,00000014,00001486,00000114,00000086,00000000,00000099,00000000,00000000,00000000,                                                                                                                                        
R223,46TH ST-BLISS ST              ,00032942,00001602,00000155,00000482,00000011,00014602,00030194,00000000,00000000,00000000,00000025,00000123,00000000,00000038,00000853,00000107,00000153,00000000,00000141,00000000,00000000,00000000,                                                                                                                                        
R224,CLARK STREET-HENRY STREET     ,00012685,00001083,00000043,00000299,00000019,00003331,00013913,00000000,00000000,00000000,00000009,00000146,00000000,00000028,00000351,00000151,00000082,00000000,00000118,00000000,00000000,00000000,                                                                                                                                        
R225,HOYT STREET-HOYT STREET       ,00008835,00000616,00000081,00000138,00000028,00004597,00004829,00000000,00000000,00000000,00000008,00000023,00000000,00000038,00000275,00000024,00000028,00000000,00000042,00000000,00000000,00000000,                                                                                                                                        
R226,GUN HILL ROAD-SEYMOUR         ,00012981,00000382,00000077,00000149,00000000,00004744,00004449,00000000,00000000,00000000,00000054,00000063,00000000,00000000,00000467,00000015,00000009,00000000,00000034,00000000,00000000,00000000,                                                                                                                                        
R227,RECTOR STREET-CHURCH STREET   ,00023159,00000862,00000050,00000219,00000048,00005281,00014853,00000000,00000000,00000000,00000611,00000339,00000000,00000127,00000504,00000236,00000116,00000000,00000204,00000000,00000000,00000000,                                                                                                                                        
R228,AVENUE J-EAST 16TH STREET     ,00013555,00000991,00000126,00000425,00000011,00004808,00011400,00000000,00000000,00000000,00000020,00000114,00000000,00000008,00000355,00000089,00000023,00000000,00000028,00000000,00000000,00000000,                                                                                                                                        
R229,AVENUE M-EAST 16TH STREET     ,00007782,00000738,00000075,00000231,00000001,00002087,00005041,00000000,00000000,00000000,00000004,00000075,00000000,00000005,00000125,00000045,00000026,00000000,00000018,00000000,00000000,00000000,                                                                                                                                        
R230,NECK ROAD-EAST 16TH STREET    ,00010048,00000767,00000012,00000329,00000004,00001449,00008515,00000000,00000000,00000000,00000006,00000197,00000000,00000007,00000235,00000090,00000019,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R231,UNION STREET-4TH AVENUE       ,00015785,00000531,00000062,00000152,00000000,00004030,00013677,00000000,00000000,00000000,00000011,00000171,00000000,00000014,00000511,00000192,00000111,00000000,00000106,00000000,00000000,00000000,                                                                                                                                        
R232,45TH STREET-4TH AVENUE        ,00020338,00000839,00000080,00000275,00000005,00007124,00008833,00000000,00000000,00000000,00000009,00000068,00000000,00000013,00000263,00000032,00000037,00000000,00000035,00000000,00000000,00000000,                                                                                                                                        
R233,53RD STREET-4TH AVENUE        ,00020807,00000694,00000081,00000255,00000000,00006935,00010233,00000000,00000000,00000000,00000011,00000031,00000000,00000012,00000253,00000027,00000050,00000000,00000034,00000000,00000000,00000000,                                                                                                                                        
R234,50TH STREET-NEW UTRECHT AVE   ,00008068,00000521,00000052,00000200,00000002,00001761,00003988,00000000,00000000,00000000,00000005,00000034,00000000,00000003,00000066,00000027,00000008,00000000,00000021,00000000,00000000,00000000,                                                                                                                                        
